trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,external_dataset,external_feature_file,selected_market_plumbing_leg,selected_market_plumbing_source,market_plumbing_priority_order,feature_name,feature_operator,feature_threshold,feature_value,feature_trade_date,feature_availability_rule,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
24,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",24,market_plumbing_liquidity_capacity,2019-10-11,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2019-10-11,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-10-11 13:30:00-04:00,2019-10-11 13:30:00-04:00,2982.25,2973.25,2995.75,9.0,1,10.5,9.5,fixed_contracts,2019-10-11 15:50:00-04:00,2973.0,stop,-462.5,-467.5,-1.0277777777777777,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
25,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",25,market_plumbing_liquidity_capacity,2019-10-28,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2019-10-28,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-10-28 13:30:00-04:00,2019-10-28 13:30:00-04:00,3038.25,3029.0,3052.125,9.25,1,2.75,1.25,fixed_contracts,2019-10-28 15:55:00-04:00,3037.25,eod_flatten,-50.0,-55.0,-0.10810810810810811,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
26,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",26,market_plumbing_liquidity_capacity,2019-10-29,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2019-10-29,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-10-29 13:30:00-04:00,2019-10-29 13:30:00-04:00,3041.5,3032.25,3055.375,9.25,1,1.25,8.5,fixed_contracts,2019-10-29 15:55:00-04:00,3034.25,eod_flatten,-362.5,-367.5,-0.7837837837837838,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
27,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",27,market_plumbing_liquidity_capacity,2019-10-30,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2019-10-30,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-10-30 13:30:00-04:00,2019-10-30 13:30:00-04:00,3032.75,3023.5,3046.625,9.25,1,16.25,7.75,fixed_contracts,2019-10-30 15:20:00-04:00,3046.375,target,681.25,676.25,1.472972972972973,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
28,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",28,market_plumbing_liquidity_capacity,2019-10-31,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2019-10-31,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-10-31 13:30:00-04:00,2019-10-31 13:30:00-04:00,3028.0,3018.75,3041.875,9.25,1,5.25,7.0,fixed_contracts,2019-10-31 15:55:00-04:00,3029.25,eod_flatten,62.5,57.5,0.13513513513513514,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
29,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",29,market_plumbing_liquidity_capacity,2019-11-01,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2019-11-01,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-11-01 13:30:00-04:00,2019-11-01 13:30:00-04:00,3060.0,3050.75,3073.875,9.25,1,3.5,1.75,fixed_contracts,2019-11-01 15:55:00-04:00,3061.0,eod_flatten,50.0,45.0,0.10810810810810811,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
30,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",30,market_plumbing_liquidity_capacity,2019-12-23,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.2211538461538461,2019-12-23,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-12-23 13:30:00-05:00,2019-12-23 13:30:00-05:00,3229.0,3219.25,3243.625,9.75,1,0.0,3.75,fixed_contracts,2019-12-23 15:55:00-05:00,3226.0,eod_flatten,-150.0,-155.0,-0.3076923076923077,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
31,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",31,market_plumbing_liquidity_capacity,2019-12-26,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.2211538461538461,2019-12-26,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-12-26 13:30:00-05:00,2019-12-26 13:30:00-05:00,3236.75,3227.0,3251.375,9.75,1,2.5,3.5,fixed_contracts,2019-12-26 15:55:00-05:00,3238.5,eod_flatten,87.5,82.5,0.1794871794871795,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
32,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",32,market_plumbing_liquidity_capacity,2019-12-27,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.2211538461538461,2019-12-27,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2019-12-27 13:30:00-05:00,2019-12-27 13:30:00-05:00,3242.25,3232.5,3256.875,9.75,1,3.5,6.75,fixed_contracts,2019-12-27 15:55:00-05:00,3240.0,eod_flatten,-112.5,-117.5,-0.23076923076923078,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
33,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",33,market_plumbing_liquidity_capacity,2020-01-21,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.25,2020-01-21,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-01-21 13:30:00-05:00,2020-01-21 13:30:00-05:00,3323.5,3313.5,3338.5,10.0,1,2.25,7.25,fixed_contracts,2020-01-21 15:55:00-05:00,3318.75,eod_flatten,-237.5,-242.5,-0.475,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
34,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",34,market_plumbing_liquidity_capacity,2020-01-22,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.25,2020-01-22,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-01-22 13:30:00-05:00,2020-01-22 13:30:00-05:00,3331.0,3321.0,3346.0,10.0,1,0.75,11.5,fixed_contracts,2020-01-22 15:20:00-05:00,3320.75,stop,-512.5,-517.5,-1.025,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
35,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",35,market_plumbing_liquidity_capacity,2020-01-23,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.25,2020-01-23,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-01-23 13:30:00-05:00,2020-01-23 13:30:00-05:00,3313.25,3303.25,3328.25,10.0,1,13.25,0.25,fixed_contracts,2020-01-23 15:55:00-05:00,3324.75,eod_flatten,575.0,570.0,1.15,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
36,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",36,market_plumbing_liquidity_capacity,2020-01-24,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.25,2020-01-24,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-01-24 13:30:00-05:00,2020-01-24 13:30:00-05:00,3296.0,3286.0,3311.0,10.0,1,0.25,10.0,fixed_contracts,2020-01-24 14:10:00-05:00,3285.75,stop,-512.5,-517.5,-1.025,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
37,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",37,market_plumbing_liquidity_capacity,2020-04-14,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.173076923076923,2020-04-14,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-14 13:30:00-04:00,2020-04-14 13:30:00-04:00,2826.75,2818.25,2839.5,8.5,1,12.75,0.25,fixed_contracts,2020-04-14 14:15:00-04:00,2839.25,target,625.0,620.0,1.4705882352941178,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
38,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",38,market_plumbing_liquidity_capacity,2020-04-15,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.173076923076923,2020-04-15,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-15 13:30:00-04:00,2020-04-15 13:30:00-04:00,2775.25,2766.75,2788.0,8.5,1,14.25,8.0,fixed_contracts,2020-04-15 14:35:00-04:00,2787.75,target,625.0,620.0,1.4705882352941178,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
39,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",39,market_plumbing_liquidity_capacity,2020-04-16,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.173076923076923,2020-04-16,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-16 13:30:00-04:00,2020-04-16 13:30:00-04:00,2774.75,2766.25,2787.5,8.5,1,4.25,10.0,fixed_contracts,2020-04-16 14:00:00-04:00,2766.0,stop,-437.5,-442.5,-1.0294117647058822,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
40,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",40,market_plumbing_liquidity_capacity,2020-04-17,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.173076923076923,2020-04-17,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-17 13:30:00-04:00,2020-04-17 13:30:00-04:00,2837.5,2828.75,2850.625,8.75,1,5.5,10.25,fixed_contracts,2020-04-17 14:30:00-04:00,2828.5,stop,-450.0,-455.0,-1.0285714285714285,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
41,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",41,market_plumbing_liquidity_capacity,2020-04-20,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-04-20,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-20 13:30:00-04:00,2020-04-20 13:30:00-04:00,2843.5,2834.75,2856.625,8.75,1,5.5,10.5,fixed_contracts,2020-04-20 14:15:00-04:00,2834.5,stop,-450.0,-455.0,-1.0285714285714285,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
42,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",42,market_plumbing_liquidity_capacity,2020-04-21,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-04-21,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-21 13:30:00-04:00,2020-04-21 13:30:00-04:00,2742.0,2733.75,2754.375,8.25,1,5.0,8.25,fixed_contracts,2020-04-21 13:55:00-04:00,2733.5,stop,-425.0,-430.0,-1.0303030303030303,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
43,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",43,market_plumbing_liquidity_capacity,2020-04-22,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-04-22,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-22 13:30:00-04:00,2020-04-22 13:30:00-04:00,2790.0,2781.5,2802.75,8.5,1,18.0,4.5,fixed_contracts,2020-04-22 15:50:00-04:00,2802.5,target,625.0,620.0,1.4705882352941178,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
44,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",44,market_plumbing_liquidity_capacity,2020-04-23,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-04-23,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-23 13:30:00-04:00,2020-04-23 13:30:00-04:00,2800.5,2792.0,2813.25,8.5,1,7.25,9.25,fixed_contracts,2020-04-23 13:45:00-04:00,2791.75,stop,-437.5,-442.5,-1.0294117647058822,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
45,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",45,market_plumbing_liquidity_capacity,2020-04-24,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-04-24,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-04-24 13:30:00-04:00,2020-04-24 13:30:00-04:00,2801.0,2792.5,2813.75,8.5,1,13.5,2.75,fixed_contracts,2020-04-24 14:00:00-04:00,2813.5,target,625.0,620.0,1.4705882352941178,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
46,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",46,market_plumbing_liquidity_capacity,2020-05-18,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2020-05-18,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-05-18 13:30:00-04:00,2020-05-18 13:30:00-04:00,2955.0,2946.0,2968.5,9.0,1,9.75,4.75,fixed_contracts,2020-05-18 15:55:00-04:00,2957.25,eod_flatten,112.5,107.5,0.25,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
47,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",47,market_plumbing_liquidity_capacity,2020-05-19,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2020-05-19,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-05-19 13:30:00-04:00,2020-05-19 13:30:00-04:00,2950.0,2941.0,2963.5,9.0,1,8.5,16.5,fixed_contracts,2020-05-19 14:55:00-04:00,2940.75,stop,-462.5,-467.5,-1.0277777777777777,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
