trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,feature_method,signal_bar_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_direction,flow_mode,impulse_start_timestamp,impulse_end_timestamp,pause_start_timestamp,pause_end_timestamp,impulse_move_ticks,pause_high,pause_low,pause_retrace_fraction,breakout_level,breakout_ticks,signal_open,signal_high,signal_low,signal_close,signal_signed_flow,signal_flow_volume,signal_orderflow_imbalance,impulse_bars,pause_bars,max_pullback_fraction,min_impulse_ticks,min_orderflow_imbalance,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
802,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",109,impulse_pause_orderflow_continuation,2019-08-13,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-13 10:15:00-04:00,2019-08-13 10:20:00-04:00,2019-08-13 10:20:00-04:00,long,large10,2019-08-13 09:45:00-04:00,2019-08-13 10:00:00-04:00,2019-08-13 10:05:00-04:00,2019-08-13 10:10:00-04:00,453.0,7752.75,7727.25,0.1346578366445916,7752.75,65.0,7740.75,7769.0,7738.0,7769.0,245.0,455.0,0.5384615384615384,4,2,0.55,16.0,0.06,15:55:00,7752.75,2019-08-13 10:15:00-04:00,7769.0,7738.0,2019-08-13 10:20:00-04:00,2019-08-13 10:20:00-04:00,7769.0,7730.0,7847.0,39.0,1,20.5,39.75,fixed_contracts,2019-08-13 10:55:00-04:00,7729.75,stop,-785.0,-790.0,-1.0064102564102564,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
803,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",110,impulse_pause_orderflow_continuation,2019-08-14,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-14 10:10:00-04:00,2019-08-14 10:15:00-04:00,2019-08-14 10:15:00-04:00,short,large10,2019-08-14 09:40:00-04:00,2019-08-14 09:55:00-04:00,2019-08-14 10:00:00-04:00,2019-08-14 10:05:00-04:00,50.0,7621.5,7584.25,0.1,7584.25,2.0,7598.75,7598.75,7579.5,7583.75,-35.0,159.0,-0.22012578616352202,4,2,0.55,16.0,0.06,15:55:00,7584.25,2019-08-14 10:10:00-04:00,7598.75,7579.5,2019-08-14 10:15:00-04:00,2019-08-14 10:15:00-04:00,7583.25,7621.25,7507.25,38.0,1,76.25,25.25,fixed_contracts,2019-08-14 12:00:00-04:00,7507.5,target,1515.0,1510.0,1.993421052631579,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
804,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",111,impulse_pause_orderflow_continuation,2019-08-16,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-16 10:40:00-04:00,2019-08-16 10:45:00-04:00,2019-08-16 10:45:00-04:00,long,large10,2019-08-16 10:10:00-04:00,2019-08-16 10:25:00-04:00,2019-08-16 10:30:00-04:00,2019-08-16 10:35:00-04:00,59.0,7597.5,7580.75,0.15254237288135594,7597.5,24.0,7591.75,7608.0,7591.25,7603.5,57.0,233.0,0.2446351931330472,4,2,0.55,16.0,0.06,15:55:00,7597.5,2019-08-16 10:40:00-04:00,7608.0,7591.25,2019-08-16 10:45:00-04:00,2019-08-16 10:45:00-04:00,7603.5,7565.25,7680.0,38.25,1,29.0,10.25,fixed_contracts,2019-08-16 15:55:00-04:00,7617.5,eod_flatten,280.0,275.0,0.3660130718954248,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
805,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",112,impulse_pause_orderflow_continuation,2019-08-19,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-19 11:00:00-04:00,2019-08-19 11:05:00-04:00,2019-08-19 11:05:00-04:00,long,large10,2019-08-19 10:30:00-04:00,2019-08-19 10:45:00-04:00,2019-08-19 10:50:00-04:00,2019-08-19 10:55:00-04:00,52.0,7730.25,7717.5,0.3269230769230769,7730.25,5.0,7724.75,7732.0,7724.25,7731.5,85.0,109.0,0.7798165137614679,4,2,0.55,16.0,0.06,15:55:00,7730.25,2019-08-19 11:00:00-04:00,7732.0,7724.25,2019-08-19 11:05:00-04:00,2019-08-19 11:05:00-04:00,7731.5,7692.75,7809.0,38.75,1,18.5,8.0,fixed_contracts,2019-08-19 15:55:00-04:00,7736.25,eod_flatten,95.0,90.0,0.12258064516129032,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
806,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",113,impulse_pause_orderflow_continuation,2019-08-22,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-22 10:25:00-04:00,2019-08-22 10:30:00-04:00,2019-08-22 10:30:00-04:00,short,large10,2019-08-22 09:55:00-04:00,2019-08-22 10:10:00-04:00,2019-08-22 10:15:00-04:00,2019-08-22 10:20:00-04:00,115.0,7739.75,7715.0,0.1826086956521739,7715.0,20.0,7717.75,7721.0,7703.5,7710.0,-100.0,176.0,-0.5681818181818182,4,2,0.55,16.0,0.06,15:55:00,7715.0,2019-08-22 10:25:00-04:00,7721.0,7703.5,2019-08-22 10:30:00-04:00,2019-08-22 10:30:00-04:00,7709.75,7748.5,7632.25,38.75,1,55.75,33.75,fixed_contracts,2019-08-22 15:55:00-04:00,7742.75,eod_flatten,-660.0,-665.0,-0.8516129032258064,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
807,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",114,impulse_pause_orderflow_continuation,2019-08-23,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-23 11:30:00-04:00,2019-08-23 11:35:00-04:00,2019-08-23 11:35:00-04:00,short,large10,2019-08-23 11:00:00-04:00,2019-08-23 11:15:00-04:00,2019-08-23 11:20:00-04:00,2019-08-23 11:25:00-04:00,388.0,7601.75,7569.25,0.0,7569.25,42.0,7573.25,7580.75,7555.5,7558.75,-31.0,221.0,-0.14027149321266968,4,2,0.55,16.0,0.06,15:55:00,7569.25,2019-08-23 11:30:00-04:00,7580.75,7555.5,2019-08-23 11:35:00-04:00,2019-08-23 11:35:00-04:00,7558.75,7596.75,7482.75,38.0,1,76.5,5.5,fixed_contracts,2019-08-23 14:40:00-04:00,7483.0,target,1515.0,1510.0,1.993421052631579,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
808,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",115,impulse_pause_orderflow_continuation,2019-08-27,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-27 10:20:00-04:00,2019-08-27 10:25:00-04:00,2019-08-27 10:25:00-04:00,short,large10,2019-08-27 09:50:00-04:00,2019-08-27 10:05:00-04:00,2019-08-27 10:10:00-04:00,2019-08-27 10:15:00-04:00,44.0,7632.5,7622.0,0.25,7622.0,21.0,7628.5,7635.0,7611.25,7616.75,-84.0,156.0,-0.5384615384615384,4,2,0.55,16.0,0.06,15:55:00,7622.0,2019-08-27 10:20:00-04:00,7635.0,7611.25,2019-08-27 10:25:00-04:00,2019-08-27 10:25:00-04:00,7616.0,7654.25,7539.5,38.25,1,79.0,10.25,fixed_contracts,2019-08-27 13:00:00-04:00,7539.75,target,1525.0,1520.0,1.9934640522875817,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
809,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",116,impulse_pause_orderflow_continuation,2019-08-28,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-28 10:05:00-04:00,2019-08-28 10:10:00-04:00,2019-08-28 10:10:00-04:00,long,large10,2019-08-28 09:35:00-04:00,2019-08-28 09:50:00-04:00,2019-08-28 09:55:00-04:00,2019-08-28 10:00:00-04:00,121.0,7561.0,7543.25,0.1487603305785124,7561.0,27.0,7547.0,7571.0,7546.75,7567.75,63.0,107.0,0.5887850467289719,4,2,0.55,16.0,0.06,15:55:00,7561.0,2019-08-28 10:05:00-04:00,7571.0,7546.75,2019-08-28 10:10:00-04:00,2019-08-28 10:10:00-04:00,7568.25,7530.25,7644.25,38.0,1,37.5,25.25,fixed_contracts,2019-08-28 15:55:00-04:00,7592.0,eod_flatten,475.0,470.0,0.625,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
810,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",117,impulse_pause_orderflow_continuation,2019-08-29,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-29 11:10:00-04:00,2019-08-29 11:15:00-04:00,2019-08-29 11:15:00-04:00,long,large10,2019-08-29 10:40:00-04:00,2019-08-29 10:55:00-04:00,2019-08-29 11:00:00-04:00,2019-08-29 11:05:00-04:00,80.0,7698.5,7690.0,0.25,7698.5,26.0,7693.25,7706.5,7692.75,7705.0,52.0,72.0,0.7222222222222222,4,2,0.55,16.0,0.06,15:55:00,7698.5,2019-08-29 11:10:00-04:00,7706.5,7692.75,2019-08-29 11:15:00-04:00,2019-08-29 11:15:00-04:00,7705.0,7666.25,7782.5,38.75,1,25.25,7.0,fixed_contracts,2019-08-29 15:55:00-04:00,7705.75,eod_flatten,15.0,10.0,0.01935483870967742,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
811,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",118,impulse_pause_orderflow_continuation,2019-08-30,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-08-30 11:10:00-04:00,2019-08-30 11:15:00-04:00,2019-08-30 11:15:00-04:00,short,large10,2019-08-30 10:40:00-04:00,2019-08-30 10:55:00-04:00,2019-08-30 11:00:00-04:00,2019-08-30 11:05:00-04:00,62.0,7705.5,7677.25,0.2903225806451613,7677.25,44.0,7682.0,7684.5,7660.5,7666.25,-232.0,362.0,-0.6408839779005525,4,2,0.55,16.0,0.06,15:55:00,7677.25,2019-08-30 11:10:00-04:00,7684.5,7660.5,2019-08-30 11:15:00-04:00,2019-08-30 11:15:00-04:00,7666.0,7704.5,7589.0,38.5,1,20.0,20.5,fixed_contracts,2019-08-30 15:55:00-04:00,7679.25,eod_flatten,-265.0,-270.0,-0.34415584415584416,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
812,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",119,impulse_pause_orderflow_continuation,2019-09-03,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-03 10:55:00-04:00,2019-09-03 11:00:00-04:00,2019-09-03 11:00:00-04:00,long,large10,2019-09-03 10:25:00-04:00,2019-09-03 10:40:00-04:00,2019-09-03 10:45:00-04:00,2019-09-03 10:50:00-04:00,92.0,7644.75,7626.5,0.44565217391304346,7644.75,10.0,7640.5,7647.75,7639.0,7647.25,10.0,10.0,1.0,4,2,0.55,16.0,0.06,15:55:00,7644.75,2019-09-03 10:55:00-04:00,7647.75,7639.0,2019-09-03 11:00:00-04:00,2019-09-03 11:00:00-04:00,7647.25,7609.0,7723.75,38.25,1,0.0,38.25,fixed_contracts,2019-09-03 11:10:00-04:00,7608.75,stop,-770.0,-775.0,-1.0065359477124183,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
813,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",120,impulse_pause_orderflow_continuation,2019-09-05,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-05 10:15:00-04:00,2019-09-05 10:20:00-04:00,2019-09-05 10:20:00-04:00,long,large10,2019-09-05 09:45:00-04:00,2019-09-05 10:00:00-04:00,2019-09-05 10:05:00-04:00,2019-09-05 10:10:00-04:00,99.0,7866.75,7851.0,0.1414141414141414,7866.75,76.0,7862.75,7886.75,7862.75,7885.75,26.0,268.0,0.09701492537313433,4,2,0.55,16.0,0.06,15:55:00,7866.75,2019-09-05 10:15:00-04:00,7886.75,7862.75,2019-09-05 10:20:00-04:00,2019-09-05 10:20:00-04:00,7886.25,7846.75,7965.25,39.5,1,0.0,42.0,fixed_contracts,2019-09-05 13:00:00-04:00,7846.5,stop,-795.0,-800.0,-1.0063291139240507,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
814,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",121,impulse_pause_orderflow_continuation,2019-09-06,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-06 10:45:00-04:00,2019-09-06 10:50:00-04:00,2019-09-06 10:50:00-04:00,long,large10,2019-09-06 10:15:00-04:00,2019-09-06 10:30:00-04:00,2019-09-06 10:35:00-04:00,2019-09-06 10:40:00-04:00,27.0,7869.75,7860.25,0.037037037037037035,7869.75,18.0,7869.25,7875.25,7868.25,7874.25,62.0,62.0,1.0,4,2,0.55,16.0,0.06,15:55:00,7869.75,2019-09-06 10:45:00-04:00,7875.25,7868.25,2019-09-06 10:50:00-04:00,2019-09-06 10:50:00-04:00,7874.5,7835.0,7953.5,39.5,1,4.75,36.25,fixed_contracts,2019-09-06 15:55:00-04:00,7856.5,eod_flatten,-360.0,-365.0,-0.45569620253164556,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
815,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",122,impulse_pause_orderflow_continuation,2019-09-09,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-09 10:50:00-04:00,2019-09-09 10:55:00-04:00,2019-09-09 10:55:00-04:00,long,large10,2019-09-09 10:20:00-04:00,2019-09-09 10:35:00-04:00,2019-09-09 10:40:00-04:00,2019-09-09 10:45:00-04:00,27.0,7868.25,7859.0,0.5185185185185185,7868.25,8.0,7866.25,7871.5,7865.25,7870.25,38.0,98.0,0.3877551020408163,4,2,0.55,16.0,0.06,15:55:00,7868.25,2019-09-09 10:50:00-04:00,7871.5,7865.25,2019-09-09 10:55:00-04:00,2019-09-09 10:55:00-04:00,7870.25,7830.75,7949.25,39.5,1,7.0,46.25,fixed_contracts,2019-09-09 12:25:00-04:00,7830.5,stop,-795.0,-800.0,-1.0063291139240507,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
816,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",123,impulse_pause_orderflow_continuation,2019-09-10,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-10 10:25:00-04:00,2019-09-10 10:30:00-04:00,2019-09-10 10:30:00-04:00,long,large10,2019-09-10 09:55:00-04:00,2019-09-10 10:10:00-04:00,2019-09-10 10:15:00-04:00,2019-09-10 10:20:00-04:00,42.0,7781.75,7757.25,0.047619047619047616,7781.75,1.0,7779.25,7784.75,7777.5,7782.0,61.0,215.0,0.2837209302325581,4,2,0.55,16.0,0.06,15:55:00,7781.75,2019-09-10 10:25:00-04:00,7784.75,7777.5,2019-09-10 10:30:00-04:00,2019-09-10 10:30:00-04:00,7782.25,7743.25,7860.25,39.0,1,30.25,30.75,fixed_contracts,2019-09-10 15:55:00-04:00,7786.0,eod_flatten,75.0,70.0,0.09615384615384616,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
817,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",124,impulse_pause_orderflow_continuation,2019-09-11,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-11 10:10:00-04:00,2019-09-11 10:15:00-04:00,2019-09-11 10:15:00-04:00,long,large10,2019-09-11 09:40:00-04:00,2019-09-11 09:55:00-04:00,2019-09-11 10:00:00-04:00,2019-09-11 10:05:00-04:00,31.0,7856.75,7843.5,0.4838709677419355,7856.75,33.0,7852.5,7868.0,7848.25,7865.0,52.0,206.0,0.2524271844660194,4,2,0.55,16.0,0.06,15:55:00,7856.75,2019-09-11 10:10:00-04:00,7868.0,7848.25,2019-09-11 10:15:00-04:00,2019-09-11 10:15:00-04:00,7865.5,7826.0,7944.5,39.5,1,27.25,9.75,fixed_contracts,2019-09-11 15:55:00-04:00,7883.5,eod_flatten,360.0,355.0,0.45569620253164556,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
818,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",125,impulse_pause_orderflow_continuation,2019-09-16,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-16 12:15:00-04:00,2019-09-16 12:20:00-04:00,2019-09-16 12:20:00-04:00,short,large10,2019-09-16 11:45:00-04:00,2019-09-16 12:00:00-04:00,2019-09-16 12:05:00-04:00,2019-09-16 12:10:00-04:00,48.0,7844.5,7837.25,0.375,7837.25,2.0,7839.5,7841.0,7835.0,7836.75,-15.0,15.0,-1.0,4,2,0.55,16.0,0.06,15:55:00,7837.25,2019-09-16 12:15:00-04:00,7841.0,7835.0,2019-09-16 12:20:00-04:00,2019-09-16 12:20:00-04:00,7836.5,7875.75,7758.0,39.25,1,3.0,25.0,fixed_contracts,2019-09-16 15:55:00-04:00,7851.75,eod_flatten,-305.0,-310.0,-0.3885350318471338,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
819,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",126,impulse_pause_orderflow_continuation,2019-09-19,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-19 10:00:00-04:00,2019-09-19 10:05:00-04:00,2019-09-19 10:05:00-04:00,long,large10,2019-09-19 09:30:00-04:00,2019-09-19 09:45:00-04:00,2019-09-19 09:50:00-04:00,2019-09-19 09:55:00-04:00,107.0,7961.0,7948.25,0.1308411214953271,7961.0,1.0,7953.75,7966.25,7953.5,7961.25,9.0,35.0,0.2571428571428571,4,2,0.55,16.0,0.06,15:55:00,7961.0,2019-09-19 10:00:00-04:00,7966.25,7953.5,2019-09-19 10:05:00-04:00,2019-09-19 10:05:00-04:00,7961.5,7921.5,8041.5,40.0,1,12.25,40.5,fixed_contracts,2019-09-19 12:30:00-04:00,7921.25,stop,-805.0,-810.0,-1.00625,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
820,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",127,impulse_pause_orderflow_continuation,2019-09-20,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-20 10:50:00-04:00,2019-09-20 10:55:00-04:00,2019-09-20 10:55:00-04:00,short,large10,2019-09-20 10:20:00-04:00,2019-09-20 10:35:00-04:00,2019-09-20 10:40:00-04:00,2019-09-20 10:45:00-04:00,52.0,7925.0,7916.5,0.4807692307692308,7916.5,1.0,7920.0,7921.0,7914.25,7916.25,-189.0,263.0,-0.7186311787072244,4,2,0.55,16.0,0.06,15:55:00,7916.5,2019-09-20 10:50:00-04:00,7921.0,7914.25,2019-09-20 10:55:00-04:00,2019-09-20 10:55:00-04:00,7916.0,7955.75,7836.5,39.75,1,83.5,2.75,fixed_contracts,2019-09-20 13:10:00-04:00,7836.75,target,1585.0,1580.0,1.9937106918238994,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
821,5,2015-01-03,2019-01-03,2019-01-03,2020-01-03,MAR,1.0981467605904536,"{'entry.params.min_impulse_ticks': 16, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 2.0}",128,impulse_pause_orderflow_continuation,2019-09-23,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2019-09-23 11:30:00-04:00,2019-09-23 11:35:00-04:00,2019-09-23 11:35:00-04:00,long,large10,2019-09-23 11:00:00-04:00,2019-09-23 11:15:00-04:00,2019-09-23 11:20:00-04:00,2019-09-23 11:25:00-04:00,54.0,7842.75,7830.75,0.16666666666666666,7842.75,2.0,7841.5,7847.5,7841.25,7843.25,35.0,163.0,0.2147239263803681,4,2,0.55,16.0,0.06,15:55:00,7842.75,2019-09-23 11:30:00-04:00,7847.5,7841.25,2019-09-23 11:35:00-04:00,2019-09-23 11:35:00-04:00,7843.75,7804.5,7922.25,39.25,1,22.0,2.75,fixed_contracts,2019-09-23 15:55:00-04:00,7846.75,eod_flatten,60.0,55.0,0.07643312101910828,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
