trade_id,strategy_name,session_date,direction,level_type,setup_mode,profile_source,tpo_profile_bars,tpo_poc,tpo_vah,tpo_val,tpo_midpoint,opening_range_high,opening_range_low,aoi_anchor,aoi_market_confluence,aoi_low,aoi_high,aoi_width_points,min_probe_ticks,close_location_metric,range_expansion_ratio,poc_range_location,signal_target_price,dynamic_stop_trigger_price,dynamic_stop_offset_points,signal_timestamp,intended_entry_timestamp,signal_flatten_time,rejection_bar_timestamp,confirmation_bar_timestamp,entry_timestamp,entry_reference_price_raw,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,dynamic_stop_price,position_sizing_mode,exit_timestamp,exit_reference_price_raw,exit_price,exit_reason,gross_pnl_before_slippage,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation,dynamic_stop_activated,dynamic_stop_activated_at
93,tpo_value_edge_auction_rejection,2013-06-07,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,31,1630.5,1631.75,1628.0,1629.875,1633.5,1625.75,VAH,ORH,1631.75,1633.5,1.75,1.0,0.16666666666666666,1.1612903225806452,0.5277777777777778,1628.0,1629.875,1.25,2013-06-07 10:02:00-04:00,2013-06-07 10:02:00-04:00,11:00:00,2013-06-07 10:01:00-04:00,,2013-06-07 10:02:00-04:00,1633.25,1633.25,1634.0,1628.0,0.75,1,0.75,0.75,1632.0,fixed_contracts,2013-06-07 10:03:00-04:00,1634.0,1634.0,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
94,tpo_value_edge_auction_rejection,2013-06-14,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,30,1635.25,1636.75,1633.75,1635.25,1639.0,1633.0,VAH,ORH,1636.75,1639.0,2.25,1.0,0.0,1.2,0.375,1633.75,1635.25,1.25,2013-06-14 10:01:00-04:00,2013-06-14 10:01:00-04:00,11:00:00,2013-06-14 10:00:00-04:00,,2013-06-14 10:01:00-04:00,1638.25,1638.25,1639.5,1633.75,1.25,1,0.25,1.25,1637.0,fixed_contracts,2013-06-14 10:02:00-04:00,1639.5,1639.5,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
95,tpo_value_edge_auction_rejection,2013-06-27,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,58,1609.0,1610.5,1608.0,1609.25,1611.5,1606.5,VAH,ORH,1610.5,1611.5,1.0,1.0,0.3333333333333333,1.0,0.45454545454545453,1608.0,1609.25,1.25,2013-06-27 10:29:00-04:00,2013-06-27 10:29:00-04:00,11:00:00,2013-06-27 10:28:00-04:00,,2013-06-27 10:29:00-04:00,1611.5,1611.5,1612.0,1608.0,0.5,1,0.25,0.5,1610.25,fixed_contracts,2013-06-27 10:30:00-04:00,1612.0,1612.0,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
96,tpo_value_edge_auction_rejection,2013-06-28,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,69,1598.5,1601.5,1595.75,1598.625,1604.0,1595.5,VAH,ORH,1601.5,1604.0,2.5,1.0,0.4,1.0,0.4358974358974359,1595.75,1598.625,1.25,2013-06-28 10:40:00-04:00,2013-06-28 10:40:00-04:00,11:00:00,2013-06-28 10:39:00-04:00,,2013-06-28 10:40:00-04:00,1603.5,1603.5,1604.5,1595.75,1.0,1,2.25,1.0,1602.25,fixed_contracts,2013-06-28 10:55:00-04:00,1604.5,1604.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
97,tpo_value_edge_auction_rejection,2013-07-01,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,53,1611.75,1618.0,1609.25,1613.625,1615.25,1607.25,VAH,ORH,1615.25,1618.0,2.75,1.0,0.0,1.1333333333333333,0.35294117647058826,1609.25,1613.625,1.25,2013-07-01 10:24:00-04:00,2013-07-01 10:24:00-04:00,11:00:00,2013-07-01 10:23:00-04:00,,2013-07-01 10:24:00-04:00,1618.25,1618.25,1618.5,1609.25,0.25,1,1.0,0.25,1617.0,fixed_contracts,2013-07-01 10:34:00-04:00,1618.5,1618.5,stop,-12.5,-12.5,-17.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
98,tpo_value_edge_auction_rejection,2013-08-01,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,61,1697.25,1699.5,1696.25,1697.875,1698.5,1694.25,VAH,ORH,1698.5,1699.5,1.0,1.0,0.0,1.0833333333333333,0.46153846153846156,1696.25,1697.875,1.25,2013-08-01 10:32:00-04:00,2013-08-01 10:32:00-04:00,11:00:00,2013-08-01 10:31:00-04:00,,2013-08-01 10:32:00-04:00,1699.0,1699.0,1700.0,1696.25,1.0,1,2.25,0.75,,fixed_contracts,2013-08-01 11:00:00-04:00,1697.5,1697.5,eod_flatten,75.0,75.0,70.0,1.5,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
99,tpo_value_edge_auction_rejection,2013-08-02,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,76,1697.75,1699.5,1697.0,1698.25,1699.25,1695.75,VAH,ORH,1699.25,1699.5,0.25,1.0,0.0,1.1764705882352942,0.4,1697.0,1698.25,1.25,2013-08-02 10:47:00-04:00,2013-08-02 10:47:00-04:00,11:00:00,2013-08-02 10:46:00-04:00,,2013-08-02 10:47:00-04:00,1699.25,1699.25,1700.0,1697.0,0.75,1,2.0,0.5,,fixed_contracts,2013-08-02 11:00:00-04:00,1697.75,1697.75,eod_flatten,75.0,75.0,70.0,2.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
100,tpo_value_edge_auction_rejection,2013-08-05,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,30,1700.5,1701.25,1699.75,1700.5,1702.0,1698.75,VAH,ORH,1701.25,1702.0,0.75,1.0,0.5,1.1818181818181819,0.5384615384615384,1699.75,1700.5,1.25,2013-08-05 10:01:00-04:00,2013-08-05 10:01:00-04:00,11:00:00,2013-08-05 10:00:00-04:00,,2013-08-05 10:01:00-04:00,1702.0,1702.0,1702.5,1699.75,0.5,1,1.0,0.5,1700.75,fixed_contracts,2013-08-05 10:07:00-04:00,1702.5,1702.5,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
101,tpo_value_edge_auction_rejection,2013-08-16,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,64,1657.25,1658.5,1655.75,1657.125,1658.75,1653.75,VAH,ORH,1658.5,1658.75,0.25,1.0,0.25,1.0,0.5384615384615384,1655.75,1657.125,1.25,2013-08-16 10:35:00-04:00,2013-08-16 10:35:00-04:00,11:00:00,2013-08-16 10:34:00-04:00,,2013-08-16 10:35:00-04:00,1658.5,1658.5,1659.25,1655.75,0.75,1,0.25,0.75,1657.25,fixed_contracts,2013-08-16 10:35:00-04:00,1659.25,1659.25,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
102,tpo_value_edge_auction_rejection,2013-08-19,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,45,1652.75,1655.0,1650.25,1652.625,1655.75,1648.75,VAH,ORH,1655.0,1655.75,0.75,1.0,0.4,1.1785714285714286,0.48484848484848486,1650.25,1652.625,1.25,2013-08-19 10:16:00-04:00,2013-08-19 10:16:00-04:00,11:00:00,2013-08-19 10:15:00-04:00,,2013-08-19 10:16:00-04:00,1655.25,1655.25,1656.25,1650.25,1.0,1,2.25,1.0,1654.0,fixed_contracts,2013-08-19 10:45:00-04:00,1656.25,1656.25,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
103,tpo_value_edge_auction_rejection,2013-08-21,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,34,1646.0,1648.0,1645.5,1646.75,1648.75,1643.5,VAH,ORH,1648.0,1648.75,0.75,1.0,0.0,1.0,0.47619047619047616,1645.5,1646.75,1.25,2013-08-21 10:05:00-04:00,2013-08-21 10:05:00-04:00,11:00:00,2013-08-21 10:04:00-04:00,,2013-08-21 10:05:00-04:00,1648.25,1648.25,1647.0,1645.5,1.0,1,1.5,0.0,1647.0,fixed_contracts,2013-08-21 10:06:00-04:00,1647.5,1647.5,stop,37.5,37.5,32.5,0.75,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2013-08-21 10:07:00-04:00
104,tpo_value_edge_auction_rejection,2013-09-10,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,64,1680.25,1681.25,1678.75,1680.0,1681.25,1676.75,VAH,ORH,1681.25,1681.25,0.0,1.0,0.25,1.1,0.6363636363636364,1678.75,1680.0,1.25,2013-09-10 10:35:00-04:00,2013-09-10 10:35:00-04:00,11:00:00,2013-09-10 10:34:00-04:00,,2013-09-10 10:35:00-04:00,1681.0,1681.0,1681.75,1678.75,0.75,1,0.25,0.75,,fixed_contracts,2013-09-10 10:36:00-04:00,1681.75,1681.75,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
105,tpo_value_edge_auction_rejection,2013-09-18,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,37,1698.0,1698.5,1697.5,1698.0,1699.0,1697.0,VAH,ORH,1698.5,1699.0,0.5,1.0,0.5,1.0,0.5,1697.5,1698.0,1.25,2013-09-18 10:08:00-04:00,2013-09-18 10:08:00-04:00,11:00:00,2013-09-18 10:07:00-04:00,,2013-09-18 10:08:00-04:00,1699.25,1699.25,1698.0,1697.5,0.25,1,1.5,0.0,1698.0,fixed_contracts,2013-09-18 10:17:00-04:00,1698.5,1698.5,stop,37.5,37.5,32.5,3.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2013-09-18 10:18:00-04:00
106,tpo_value_edge_auction_rejection,2013-09-24,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,75,1692.25,1694.25,1690.5,1692.375,1694.75,1691.25,VAH,ORH,1694.25,1694.75,0.5,1.0,0.0,1.0344827586206897,0.6333333333333333,1690.5,1692.375,1.25,2013-09-24 10:46:00-04:00,2013-09-24 10:46:00-04:00,11:00:00,2013-09-24 10:45:00-04:00,,2013-09-24 10:46:00-04:00,1694.75,1694.75,1695.25,1690.5,0.5,1,0.25,0.5,1693.5,fixed_contracts,2013-09-24 10:46:00-04:00,1695.25,1695.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
107,tpo_value_edge_auction_rejection,2013-09-27,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,65,1683.25,1684.25,1682.0,1683.125,1685.5,1681.25,VAH,ORH,1684.25,1685.5,1.25,1.0,0.5,1.0,0.5909090909090909,1682.0,1683.125,1.25,2013-09-27 10:36:00-04:00,2013-09-27 10:36:00-04:00,11:00:00,2013-09-27 10:35:00-04:00,,2013-09-27 10:36:00-04:00,1685.5,1685.5,1686.0,1682.0,0.5,1,2.0,0.25,1684.25,fixed_contracts,2013-09-27 11:00:00-04:00,1684.25,1684.25,eod_flatten,62.5,62.5,57.5,2.5,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
108,tpo_value_edge_auction_rejection,2013-10-15,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,39,1699.75,1700.5,1697.75,1699.125,1702.0,1695.0,VAH,ORH,1700.5,1702.0,1.5,1.0,0.25,1.0357142857142858,0.6551724137931034,1697.75,1699.125,1.25,2013-10-15 10:10:00-04:00,2013-10-15 10:10:00-04:00,11:00:00,2013-10-15 10:09:00-04:00,,2013-10-15 10:10:00-04:00,1702.0,1702.0,1702.5,1697.75,0.5,1,0.0,0.5,1700.75,fixed_contracts,2013-10-15 10:10:00-04:00,1702.5,1702.5,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
109,tpo_value_edge_auction_rejection,2013-10-28,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,70,1754.75,1756.0,1753.25,1754.625,1755.75,1752.25,VAH,ORH,1755.75,1756.0,0.25,1.0,0.0,1.0476190476190477,0.45454545454545453,1753.25,1754.625,1.25,2013-10-28 10:41:00-04:00,2013-10-28 10:41:00-04:00,11:00:00,2013-10-28 10:40:00-04:00,,2013-10-28 10:41:00-04:00,1755.5,1755.5,1756.5,1753.25,1.0,1,2.25,0.5,,fixed_contracts,2013-10-28 10:55:00-04:00,1753.25,1753.25,target,112.5,112.5,107.5,2.25,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
110,tpo_value_edge_auction_rejection,2013-11-15,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,31,1789.25,1790.25,1788.75,1789.5,1790.75,1788.0,VAH,ORH,1790.25,1790.75,0.5,1.0,0.3333333333333333,1.0909090909090908,0.4166666666666667,1788.75,1789.5,1.25,2013-11-15 10:02:00-05:00,2013-11-15 10:02:00-05:00,11:00:00,2013-11-15 10:01:00-05:00,,2013-11-15 10:02:00-05:00,1790.5,1790.5,1791.25,1788.75,0.75,1,1.75,0.0,,fixed_contracts,2013-11-15 10:03:00-05:00,1788.75,1788.75,target,87.5,87.5,82.5,2.3333333333333335,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
111,tpo_value_edge_auction_rejection,2013-11-15,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,41,1789.25,1790.25,1788.75,1789.5,1790.75,1788.0,VAH,ORH,1790.25,1790.75,0.5,1.0,0.0,1.1818181818181819,0.38461538461538464,1788.75,1789.5,1.25,2013-11-15 10:14:00-05:00,2013-11-15 10:14:00-05:00,11:00:00,2013-11-15 10:13:00-05:00,,2013-11-15 10:14:00-05:00,1790.5,1790.5,1791.25,1788.75,0.75,1,1.5,0.75,,fixed_contracts,2013-11-15 10:27:00-05:00,1791.25,1791.25,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
112,tpo_value_edge_auction_rejection,2013-11-22,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,68,1794.75,1796.25,1793.75,1795.0,1795.75,1792.5,VAH,ORH,1795.75,1796.25,0.5,1.0,0.0,1.0555555555555556,0.47368421052631576,1793.75,1795.0,1.25,2013-11-22 10:39:00-05:00,2013-11-22 10:39:00-05:00,11:00:00,2013-11-22 10:38:00-05:00,,2013-11-22 10:39:00-05:00,1796.25,1796.25,1796.75,1793.75,0.5,1,0.5,0.5,1795.0,fixed_contracts,2013-11-22 10:40:00-05:00,1796.75,1796.75,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
113,tpo_value_edge_auction_rejection,2013-12-05,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,35,1788.0,1789.25,1786.5,1787.875,1790.5,1785.0,VAH,ORH,1789.25,1790.5,1.25,1.0,0.25,1.1818181818181819,0.46153846153846156,1786.5,1787.875,1.25,2013-12-05 10:06:00-05:00,2013-12-05 10:06:00-05:00,11:00:00,2013-12-05 10:05:00-05:00,,2013-12-05 10:06:00-05:00,1790.75,1790.75,1791.0,1786.5,0.25,1,0.5,0.25,1789.5,fixed_contracts,2013-12-05 10:06:00-05:00,1791.0,1791.0,stop,-12.5,-12.5,-17.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
114,tpo_value_edge_auction_rejection,2013-12-10,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,64,1805.75,1806.75,1804.5,1805.625,1806.5,1803.0,VAH,ORH,1806.5,1806.75,0.25,1.0,0.3333333333333333,1.0,0.5789473684210527,1804.5,1805.625,1.25,2013-12-10 10:35:00-05:00,2013-12-10 10:35:00-05:00,11:00:00,2013-12-10 10:34:00-05:00,,2013-12-10 10:35:00-05:00,1806.5,1806.5,1807.25,1804.5,0.75,1,0.25,0.75,,fixed_contracts,2013-12-10 10:36:00-05:00,1807.25,1807.25,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
115,tpo_value_edge_auction_rejection,2013-12-20,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,86,1809.75,1812.0,1809.5,1810.75,1812.0,1804.25,VAH,ORH,1812.0,1812.0,0.0,1.0,0.0,1.1612903225806452,0.6111111111111112,1809.5,1810.75,1.25,2013-12-20 10:57:00-05:00,2013-12-20 10:57:00-05:00,11:00:00,2013-12-20 10:56:00-05:00,,2013-12-20 10:57:00-05:00,1812.0,1812.0,1812.5,1809.5,0.5,1,0.0,0.5,1810.75,fixed_contracts,2013-12-20 10:57:00-05:00,1812.5,1812.5,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
116,tpo_value_edge_auction_rejection,2014-01-08,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,77,1830.5,1832.75,1826.75,1829.75,1832.5,1825.5,VAH,ORH,1832.5,1832.75,0.25,1.0,0.0,1.088235294117647,0.5405405405405406,1826.75,1829.75,1.25,2014-01-08 10:48:00-05:00,2014-01-08 10:48:00-05:00,11:00:00,2014-01-08 10:47:00-05:00,,2014-01-08 10:48:00-05:00,1832.75,1832.75,1833.25,1826.75,0.5,1,0.25,0.5,1831.5,fixed_contracts,2014-01-08 10:48:00-05:00,1833.25,1833.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
117,tpo_value_edge_auction_rejection,2014-01-13,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,72,1835.0,1837.0,1834.0,1835.5,1836.25,1832.25,VAH,ORH,1836.25,1837.0,0.75,1.0,0.3333333333333333,1.1428571428571428,0.4583333333333333,1834.0,1835.5,1.25,2014-01-13 10:43:00-05:00,2014-01-13 10:43:00-05:00,11:00:00,2014-01-13 10:42:00-05:00,,2014-01-13 10:43:00-05:00,1837.0,1837.0,1837.5,1834.0,0.5,1,0.25,0.5,1835.75,fixed_contracts,2014-01-13 10:46:00-05:00,1837.5,1837.5,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
118,tpo_value_edge_auction_rejection,2014-01-29,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,75,1775.0,1777.5,1773.25,1775.375,1777.75,1768.5,VAH,ORH,1777.5,1777.75,0.25,1.0,0.2,1.0,0.6046511627906976,1773.25,1775.375,1.25,2014-01-29 10:46:00-05:00,2014-01-29 10:46:00-05:00,11:00:00,2014-01-29 10:45:00-05:00,,2014-01-29 10:46:00-05:00,1777.5,1777.5,1778.25,1773.25,0.75,1,1.75,0.75,1776.25,fixed_contracts,2014-01-29 10:54:00-05:00,1778.25,1778.25,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
119,tpo_value_edge_auction_rejection,2014-01-31,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,32,1769.25,1771.0,1767.0,1769.0,1772.5,1764.75,VAH,ORH,1771.0,1772.5,1.5,1.0,0.0,1.0,0.5806451612903226,1767.0,1769.0,1.25,2014-01-31 10:03:00-05:00,2014-01-31 10:03:00-05:00,11:00:00,2014-01-31 10:02:00-05:00,,2014-01-31 10:03:00-05:00,1772.25,1772.25,1773.0,1767.0,0.75,1,1.5,0.75,1771.0,fixed_contracts,2014-01-31 10:07:00-05:00,1773.0,1773.0,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
120,tpo_value_edge_auction_rejection,2014-02-06,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,41,1755.75,1759.5,1755.25,1757.375,1759.75,1750.5,VAH,ORH,1759.5,1759.75,0.25,1.0,0.3333333333333333,1.1666666666666667,0.5,1755.25,1757.375,1.25,2014-02-06 10:12:00-05:00,2014-02-06 10:12:00-05:00,11:00:00,2014-02-06 10:11:00-05:00,,2014-02-06 10:12:00-05:00,1759.25,1759.25,1760.25,1755.25,1.0,1,0.0,1.0,1758.0,fixed_contracts,2014-02-06 10:14:00-05:00,1760.25,1760.25,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
121,tpo_value_edge_auction_rejection,2014-02-20,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,67,1826.5,1829.75,1824.25,1827.0,1831.25,1823.25,VAH,ORH,1829.75,1831.25,1.5,1.0,0.3333333333333333,1.1219512195121952,0.4782608695652174,1824.25,1827.0,1.25,2014-02-20 10:38:00-05:00,2014-02-20 10:38:00-05:00,11:00:00,2014-02-20 10:37:00-05:00,,2014-02-20 10:38:00-05:00,1831.25,1831.25,1831.75,1824.25,0.5,1,0.25,0.5,1830.0,fixed_contracts,2014-02-20 10:39:00-05:00,1831.75,1831.75,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
122,tpo_value_edge_auction_rejection,2014-02-26,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,56,1844.75,1847.25,1843.25,1845.25,1848.5,1840.25,VAH,ORH,1847.25,1848.5,1.25,1.0,0.2,1.0909090909090908,0.5,1843.25,1845.25,1.25,2014-02-26 10:27:00-05:00,2014-02-26 10:27:00-05:00,11:00:00,2014-02-26 10:26:00-05:00,,2014-02-26 10:27:00-05:00,1848.5,1848.5,1849.0,1843.25,0.5,1,0.25,0.5,1847.25,fixed_contracts,2014-02-26 10:27:00-05:00,1849.0,1849.0,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
123,tpo_value_edge_auction_rejection,2014-02-27,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,66,1842.5,1843.5,1840.0,1841.75,1845.25,1838.5,VAH,ORH,1843.5,1845.25,1.75,1.0,0.0,1.037037037037037,0.5714285714285714,1840.0,1841.75,1.25,2014-02-27 10:37:00-05:00,2014-02-27 10:37:00-05:00,11:00:00,2014-02-27 10:36:00-05:00,,2014-02-27 10:37:00-05:00,1844.75,1844.75,1845.75,1840.0,1.0,1,2.25,1.0,1843.5,fixed_contracts,2014-02-27 10:50:00-05:00,1845.75,1845.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
124,tpo_value_edge_auction_rejection,2014-02-28,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,51,1857.5,1862.5,1856.5,1859.5,1859.5,1852.25,VAH,ORH,1859.5,1862.5,3.0,1.0,0.0,1.175,0.44680851063829785,1856.5,1859.5,1.25,2014-02-28 10:22:00-05:00,2014-02-28 10:22:00-05:00,11:00:00,2014-02-28 10:21:00-05:00,,2014-02-28 10:22:00-05:00,1862.5,1862.5,1863.0,1856.5,0.5,1,0.25,0.5,1861.25,fixed_contracts,2014-02-28 10:22:00-05:00,1863.0,1863.0,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
125,tpo_value_edge_auction_rejection,2014-03-12,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,35,1857.75,1860.0,1856.5,1858.25,1861.25,1853.75,VAH,ORH,1860.0,1861.25,1.25,1.0,0.0,1.0,0.5333333333333333,1856.5,1858.25,1.25,2014-03-12 10:06:00-04:00,2014-03-12 10:06:00-04:00,11:00:00,2014-03-12 10:05:00-04:00,,2014-03-12 10:06:00-04:00,1860.5,1860.5,1861.75,1856.5,1.25,1,1.0,1.25,1859.25,fixed_contracts,2014-03-12 10:09:00-04:00,1861.75,1861.75,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
126,tpo_value_edge_auction_rejection,2014-03-18,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,78,1859.5,1862.5,1853.0,1857.75,1860.75,1852.75,VAH,ORH,1860.75,1862.5,1.75,1.0,0.2,1.1904761904761905,0.54,1853.0,1857.75,1.25,2014-03-18 10:49:00-04:00,2014-03-18 10:49:00-04:00,11:00:00,2014-03-18 10:48:00-04:00,,2014-03-18 10:49:00-04:00,1862.5,1862.5,1863.0,1853.0,0.5,1,0.25,0.5,1861.25,fixed_contracts,2014-03-18 10:49:00-04:00,1863.0,1863.0,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
127,tpo_value_edge_auction_rejection,2014-04-09,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,62,1849.25,1850.75,1847.5,1849.125,1851.75,1845.75,VAH,ORH,1850.75,1851.75,1.0,1.0,0.0,1.0,0.6153846153846154,1847.5,1849.125,1.25,2014-04-09 10:33:00-04:00,2014-04-09 10:33:00-04:00,11:00:00,2014-04-09 10:32:00-04:00,,2014-04-09 10:33:00-04:00,1851.0,1851.0,1849.75,1847.5,1.25,1,2.75,0.75,1849.75,fixed_contracts,2014-04-09 10:48:00-04:00,1849.75,1849.75,stop,62.5,62.5,57.5,1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2014-04-09 10:49:00-04:00
