session_date,observation_cutoff,observation_date,availability_lag_days,trade_balance,exports,imports,trade_balance_to_trade,export_import_ratio,exports_change_3m,imports_change_3m,balance_change_3m,export_minus_import_growth_3m,trade_balance_to_trade_rank_120m,export_import_ratio_rank_120m,exports_change_3m_rank_120m,imports_change_3m_rank_120m,balance_change_3m_rank_120m,export_minus_import_growth_3m_rank_120m
2015-04-17,2015-02-16,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-20,2015-02-19,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-21,2015-02-20,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-22,2015-02-21,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-23,2015-02-22,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-24,2015-02-23,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-27,2015-02-26,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-28,2015-02-27,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-29,2015-02-28,2015-02-01,60,-32548,127893,185557,-0.1038379326846387,0.6892383472463987,-0.05633522224189835,-0.05811976224195081,5575.0,0.0017845400000524592,0.9666666666666667,0.8583333333333333,0.058333333333333334,0.06666666666666667,0.8916666666666667,0.425
2015-04-30,2015-03-01,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-01,2015-03-02,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-04,2015-03-05,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-05,2015-03-06,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-06,2015-03-07,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-07,2015-03-08,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-08,2015-03-09,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-11,2015-03-12,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-12,2015-03-13,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-13,2015-03-14,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-14,2015-03-15,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-15,2015-03-16,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-18,2015-03-19,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-19,2015-03-20,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-20,2015-03-21,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-21,2015-03-22,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-22,2015-03-23,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-26,2015-03-27,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-27,2015-03-28,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-28,2015-03-29,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-05-29,2015-03-30,2015-03-01,60,-47342,127813,199997,-0.14441902321466704,0.6390745861187918,-0.04940649729279467,0.0013869417184058097,-5973.0,-0.05079343901120048,0.55,0.375,0.08333333333333333,0.2833333333333333,0.09166666666666666,0.025
2015-06-01,2015-04-02,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-02,2015-04-03,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-03,2015-04-04,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-04,2015-04-05,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-05,2015-04-06,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-08,2015-04-09,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-09,2015-04-10,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-10,2015-04-11,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-11,2015-04-12,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-12,2015-04-13,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-15,2015-04-16,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-16,2015-04-17,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-17,2015-04-18,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-18,2015-04-19,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-19,2015-04-20,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-22,2015-04-23,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-23,2015-04-24,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-24,2015-04-25,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-25,2015-04-26,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-26,2015-04-27,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-29,2015-04-30,2015-04-01,60,-38486,129260,191982,-0.11980376165009557,0.6732922878186497,-0.0072120369588092315,-0.0016588577282489192,-1261.0,-0.005553179230560312,0.8,0.6083333333333333,0.20833333333333334,0.25833333333333336,0.4083333333333333,0.35
2015-06-30,2015-05-01,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-01,2015-05-02,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-02,2015-05-03,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-06,2015-05-07,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-07,2015-05-08,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-08,2015-05-09,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-09,2015-05-10,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-10,2015-05-11,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-13,2015-05-14,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-14,2015-05-15,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-15,2015-05-16,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-16,2015-05-17,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-17,2015-05-18,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-20,2015-05-21,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-21,2015-05-22,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-22,2015-05-23,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-23,2015-05-24,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-24,2015-05-25,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-27,2015-05-28,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-28,2015-05-29,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-29,2015-05-30,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-30,2015-05-31,2015-05-01,60,-36971,127791,189253,-0.11661157441869267,0.6752389658288112,-0.0007975416950106728,0.019918407820777473,-4423.0,-0.020715949515788146,0.8416666666666667,0.625,0.275,0.5416666666666666,0.15833333333333333,0.175
2015-07-31,2015-06-01,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-03,2015-06-04,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-04,2015-06-05,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-05,2015-06-06,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-06,2015-06-07,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-07,2015-06-08,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-10,2015-06-11,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-11,2015-06-12,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-12,2015-06-13,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-13,2015-06-14,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-14,2015-06-15,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-17,2015-06-18,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-18,2015-06-19,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-19,2015-06-20,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-20,2015-06-21,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-21,2015-06-22,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-24,2015-06-25,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-25,2015-06-26,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-26,2015-06-27,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-27,2015-06-28,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-28,2015-06-29,2015-06-01,60,-40990,127095,192581,-0.1282235763710757,0.659956070432701,-0.005617581936109839,-0.03708055620834316,6352.0,0.031462974272233324,0.7,0.43333333333333335,0.24166666666666667,0.10833333333333334,0.9083333333333333,0.8666666666666667
2015-08-31,2015-07-02,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-01,2015-07-03,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-02,2015-07-04,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-03,2015-07-05,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-04,2015-07-06,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-08,2015-07-10,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-09,2015-07-11,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-10,2015-07-12,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-11,2015-07-13,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
2015-09-14,2015-07-16,2015-07-01,60,-38954,126898,189639,-0.12306302264822122,0.6691556061780541,-0.018273247717778163,-0.012204269150232872,-468.0,-0.006068978567545291,0.7583333333333333,0.5166666666666667,0.13333333333333333,0.19166666666666668,0.4583333333333333,0.3416666666666667
