session_date,observation_date,skew_close,skew_change_1d,skew_change_5d,skew_5d_mean,skew_close_rank_252,skew_change_1d_rank_252,skew_change_5d_rank_252,skew_5d_mean_rank_252
2014-01-30,2014-01-29,126.71,-1.5900000000000176,-12.209999999999994,130.212,0.7182539682539683,0.2222222222222222,0.003968253968253968,0.8293650793650794
2014-01-31,2014-01-30,127.91,1.2000000000000028,-7.800000000000011,128.652,0.75,0.75,0.04365079365079365,0.7817460317460317
2014-02-03,2014-01-31,128.37,0.46000000000000796,-3.240000000000009,128.004,0.7698412698412699,0.6011904761904762,0.21825396825396826,0.7619047619047619
2014-02-04,2014-02-03,126.17,-2.200000000000003,-2.559999999999988,127.492,0.6845238095238095,0.15476190476190477,0.27380952380952384,0.7380952380952381
2014-02-05,2014-02-04,127.26,1.0900000000000034,-1.0400000000000063,127.28400000000002,0.7341269841269841,0.7341269841269841,0.4523809523809524,0.7261904761904762
2014-02-06,2014-02-05,127.79,0.5300000000000011,1.0800000000000125,127.5,0.7380952380952381,0.6150793650793651,0.6349206349206349,0.7380952380952381
2014-02-07,2014-02-06,124.68,-3.1099999999999994,-3.2299999999999898,126.854,0.6111111111111112,0.0873015873015873,0.2222222222222222,0.6865079365079365
2014-02-10,2014-02-07,129.01,4.329999999999984,0.6399999999999864,126.98200000000001,0.7896825396825397,0.9523809523809523,0.5992063492063492,0.6944444444444444
2014-02-11,2014-02-10,126.26,-2.749999999999986,0.09000000000000341,127.0,0.6785714285714286,0.11507936507936507,0.5337301587301587,0.6944444444444444
2014-02-12,2014-02-11,126.7,0.4399999999999977,-0.5600000000000023,126.888,0.6984126984126984,0.5773809523809523,0.4722222222222222,0.6825396825396826
2014-02-14,2014-02-13,128.57,1.8699999999999903,0.7799999999999869,127.04400000000001,0.7658730158730159,0.8174603174603174,0.6071428571428571,0.7063492063492064
2014-02-18,2014-02-14,129.25,0.6800000000000068,4.569999999999993,127.958,0.8055555555555556,0.6507936507936508,0.8611111111111112,0.753968253968254
2014-02-19,2014-02-18,124.25,-5.0,-4.759999999999991,127.006,0.5753968253968254,0.04365079365079365,0.10714285714285714,0.6904761904761905
2014-02-20,2014-02-19,129.12,4.8700000000000045,2.8599999999999994,127.578,0.7916666666666666,0.9722222222222222,0.7738095238095238,0.7341269841269841
2014-02-21,2014-02-20,134.37,5.25,7.670000000000002,129.112,0.9365079365079365,0.9761904761904762,0.9365079365079365,0.8015873015873016
2014-02-25,2014-02-24,134.47,0.09999999999999432,5.900000000000006,130.292,0.9424603174603174,0.4861111111111111,0.8968253968253969,0.8293650793650794
2014-02-26,2014-02-25,121.92,-12.549999999999997,-7.329999999999998,128.826,0.49206349206349204,0.003968253968253968,0.051587301587301584,0.7857142857142857
2014-02-27,2014-02-26,132.22,10.299999999999997,7.969999999999999,130.42000000000002,0.8650793650793651,0.996031746031746,0.9404761904761905,0.8293650793650794
2014-02-28,2014-02-27,137.24,5.02000000000001,8.120000000000005,132.044,0.9761904761904762,0.9642857142857143,0.9404761904761905,0.8888888888888888
2014-03-03,2014-02-28,137.17,-0.0700000000000216,2.799999999999983,132.60399999999998,0.9722222222222222,0.4523809523809524,0.7698412698412699,0.9087301587301587
2014-03-04,2014-03-03,129.12,-8.049999999999983,-5.349999999999994,131.534,0.7777777777777778,0.015873015873015872,0.09126984126984126,0.8571428571428571
2014-03-05,2014-03-04,131.65,2.530000000000001,9.730000000000004,133.48000000000002,0.8492063492063492,0.8571428571428571,0.9722222222222222,0.9325396825396826
2014-03-06,2014-03-05,129.49,-2.1599999999999966,-2.7299999999999898,132.93400000000003,0.7936507936507936,0.1746031746031746,0.25396825396825395,0.9166666666666666
2014-03-07,2014-03-06,133.46,3.969999999999999,-3.780000000000001,132.178,0.8908730158730159,0.9166666666666666,0.16666666666666666,0.876984126984127
2014-03-10,2014-03-07,130.49,-2.969999999999999,-6.679999999999978,130.842,0.7976190476190477,0.0992063492063492,0.05952380952380952,0.8174603174603174
2014-03-11,2014-03-10,131.35,0.8599999999999852,2.2299999999999898,131.288,0.8273809523809523,0.6785714285714286,0.7043650793650794,0.8333333333333334
2014-03-12,2014-03-11,130.08,-1.2699999999999818,-1.5699999999999932,130.974,0.7896825396825397,0.27380952380952384,0.376984126984127,0.8174603174603174
2014-03-13,2014-03-12,132.33,2.25,2.8400000000000034,131.542,0.8591269841269841,0.8452380952380952,0.7738095238095238,0.8452380952380952
2014-03-14,2014-03-13,127.66,-4.670000000000016,-5.800000000000011,130.382,0.6825396825396826,0.05555555555555555,0.07539682539682539,0.7857142857142857
2014-03-17,2014-03-14,126.26,-1.3999999999999915,-4.230000000000004,129.536,0.6369047619047619,0.26587301587301587,0.14682539682539683,0.7619047619047619
2014-03-18,2014-03-17,131.87,5.609999999999999,0.5200000000000102,129.64000000000001,0.8412698412698413,0.9801587301587301,0.5833333333333334,0.7619047619047619
2014-03-19,2014-03-18,129.37,-2.5,-0.710000000000008,129.498,0.7619047619047619,0.14285714285714285,0.46825396825396826,0.75
2014-03-20,2014-03-19,132.74,3.3700000000000045,0.4099999999999966,129.58,0.8690476190476191,0.8849206349206349,0.5753968253968254,0.7579365079365079
2014-03-21,2014-03-20,134.02,1.2800000000000011,6.360000000000014,130.852,0.9126984126984127,0.7380952380952381,0.9007936507936508,0.8055555555555556
2014-03-24,2014-03-21,132.82,-1.200000000000017,6.559999999999988,132.16400000000002,0.8650793650793651,0.29365079365079366,0.9087301587301587,0.873015873015873
2014-03-25,2014-03-24,132.7,-0.12000000000000455,0.8299999999999841,132.32999999999998,0.8571428571428571,0.44841269841269843,0.6190476190476191,0.8809523809523809
2014-03-26,2014-03-25,121.81,-10.889999999999986,-7.560000000000002,130.818,0.4880952380952381,0.007936507936507936,0.047619047619047616,0.7896825396825397
2014-03-27,2014-03-26,119.05,-2.760000000000005,-13.690000000000012,128.07999999999998,0.3551587301587302,0.13095238095238096,0.003968253968253968,0.6785714285714286
2014-03-28,2014-03-27,117.96,-1.0900000000000034,-16.060000000000016,124.86800000000001,0.26587301587301587,0.3055555555555556,0.003968253968253968,0.5753968253968254
2014-03-31,2014-03-28,124.98,7.02000000000001,-7.839999999999989,123.3,0.5952380952380952,0.9880952380952381,0.047619047619047616,0.5357142857142857
2014-04-01,2014-03-31,123.25,-1.730000000000004,-9.449999999999989,121.41000000000001,0.5555555555555556,0.21428571428571427,0.031746031746031744,0.4801587301587302
2014-04-02,2014-04-01,128.08,4.8300000000000125,6.27000000000001,122.66399999999999,0.6904761904761905,0.9484126984126984,0.8888888888888888,0.5317460317460317
2014-04-03,2014-04-02,127.3,-0.7800000000000153,8.25,124.31400000000001,0.6587301587301587,0.34523809523809523,0.9404761904761905,0.5753968253968254
2014-04-04,2014-04-03,128.13,0.8299999999999983,10.170000000000002,126.348,0.6904761904761905,0.6666666666666666,0.9761904761904762,0.5952380952380952
2014-04-07,2014-04-04,126.61,-1.519999999999996,1.6299999999999955,126.674,0.626984126984127,0.24603174603174602,0.6785714285714286,0.5992063492063492
2014-04-08,2014-04-07,123.92,-2.6899999999999977,0.6700000000000017,126.80800000000002,0.5555555555555556,0.13095238095238096,0.5952380952380952,0.6031746031746031
2014-04-09,2014-04-08,124.34,0.4200000000000017,-3.740000000000009,126.05999999999999,0.5634920634920635,0.5833333333333334,0.1865079365079365,0.5793650793650794
2014-04-10,2014-04-09,130.79,6.449999999999989,3.489999999999995,126.758,0.7777777777777778,0.9761904761904762,0.8015873015873016,0.5952380952380952
2014-04-11,2014-04-10,125.11,-5.679999999999993,-3.019999999999996,126.154,0.5793650793650794,0.047619047619047616,0.23412698412698413,0.5753968253968254
2014-04-14,2014-04-11,122.59,-2.519999999999996,-4.019999999999996,125.35,0.503968253968254,0.14285714285714285,0.17063492063492064,0.5634920634920635
2014-04-15,2014-04-14,123.76,1.1700000000000017,-0.1599999999999966,125.31800000000001,0.5357142857142857,0.7222222222222222,0.49404761904761907,0.5595238095238095
2014-04-16,2014-04-15,129.24,5.480000000000004,4.900000000000006,126.298,0.7341269841269841,0.9682539682539683,0.8452380952380952,0.5793650793650794
2014-04-17,2014-04-16,125.43,-3.8100000000000023,-5.359999999999985,125.22600000000003,0.5793650793650794,0.07936507936507936,0.10317460317460317,0.5515873015873016
2014-04-21,2014-04-17,127.93,2.5,2.8200000000000074,125.79,0.6666666666666666,0.8333333333333334,0.7579365079365079,0.5595238095238095
2014-04-22,2014-04-21,119.11,-8.820000000000007,-3.480000000000004,125.09400000000001,0.36507936507936506,0.015873015873015872,0.20238095238095238,0.5436507936507936
2014-04-23,2014-04-22,126.51,7.400000000000006,2.75,125.644,0.6111111111111112,0.9880952380952381,0.75,0.5555555555555556
2014-04-24,2014-04-23,126.11,-0.4000000000000057,-3.1300000000000097,125.018,0.5833333333333334,0.4007936507936508,0.23015873015873015,0.5357142857142857
2014-04-25,2014-04-24,124.79,-1.3199999999999932,-0.6400000000000006,124.89000000000001,0.5476190476190477,0.2777777777777778,0.4603174603174603,0.5317460317460317
2014-04-28,2014-04-25,121.95,-2.8400000000000034,-5.980000000000004,123.694,0.4642857142857143,0.12698412698412698,0.0873015873015873,0.5079365079365079
2014-04-29,2014-04-28,123.69,1.7399999999999949,4.579999999999998,124.60999999999999,0.5079365079365079,0.7738095238095238,0.8373015873015873,0.5158730158730159
2014-04-30,2014-04-29,123.44,-0.25,-3.0700000000000074,123.99600000000001,0.49603174603174605,0.4365079365079365,0.24206349206349206,0.503968253968254
2014-05-01,2014-04-30,124.53,1.0900000000000034,-1.5799999999999983,123.67999999999999,0.5357142857142857,0.7043650793650794,0.376984126984127,0.49603174603174605
2014-05-02,2014-05-01,124.9,0.37000000000000455,0.10999999999999943,123.702,0.5476190476190477,0.5674603174603174,0.5416666666666666,0.5
2014-05-05,2014-05-02,124.13,-0.7700000000000102,2.1799999999999926,124.13799999999999,0.5158730158730159,0.3611111111111111,0.6984126984126984,0.503968253968254
2014-05-06,2014-05-05,123.56,-0.5699999999999932,-0.12999999999999545,124.112,0.49206349206349204,0.39285714285714285,0.5,0.5
2014-05-07,2014-05-06,121.18,-2.3799999999999955,-2.259999999999991,123.66,0.4246031746031746,0.17857142857142858,0.3134920634920635,0.4801587301587302
2014-05-08,2014-05-07,123.27,2.089999999999989,-1.2600000000000051,123.40799999999999,0.47619047619047616,0.8174603174603174,0.4087301587301587,0.45634920634920634
2014-05-09,2014-05-08,123.93,0.6600000000000108,-0.9699999999999989,123.21399999999998,0.5119047619047619,0.6309523809523809,0.4365079365079365,0.4444444444444444
2014-05-12,2014-05-09,125.6,1.6699999999999875,1.4699999999999989,123.508,0.5753968253968254,0.7579365079365079,0.6547619047619048,0.4722222222222222
2014-05-13,2014-05-12,125.28,-0.3199999999999932,1.7199999999999989,123.852,0.5595238095238095,0.4246031746031746,0.6765873015873016,0.49206349206349204
2014-05-14,2014-05-13,124.3,-0.980000000000004,3.1199999999999903,124.476,0.5119047619047619,0.3253968253968254,0.7817460317460317,0.5119047619047619
2014-05-15,2014-05-14,122.75,-1.5499999999999972,-0.519999999999996,124.372,0.4444444444444444,0.24404761904761904,0.45634920634920634,0.5079365079365079
2014-05-16,2014-05-15,123.6,0.8499999999999943,-0.3300000000000125,124.306,0.47619047619047616,0.6626984126984127,0.4603174603174603,0.5
2014-05-19,2014-05-16,127.23,3.6300000000000097,1.6300000000000097,124.63199999999999,0.6349206349206349,0.8809523809523809,0.6626984126984127,0.5158730158730159
2014-05-20,2014-05-19,128.18,0.9500000000000028,2.9000000000000057,125.21199999999999,0.6825396825396826,0.6865079365079365,0.7698412698412699,0.5396825396825397
2014-05-21,2014-05-20,127.47,-0.710000000000008,3.1700000000000017,125.846,0.6388888888888888,0.373015873015873,0.7817460317460317,0.5595238095238095
2014-05-22,2014-05-21,123.89,-3.5799999999999983,1.1400000000000006,126.074,0.4801587301587302,0.09126984126984126,0.6190476190476191,0.5674603174603174
2014-05-23,2014-05-22,123.68,-0.20999999999999375,0.0800000000000125,126.09,0.4603174603174603,0.4523809523809524,0.5079365079365079,0.5674603174603174
2014-05-27,2014-05-23,125.13,1.4499999999999886,-2.1000000000000085,125.67,0.5396825396825397,0.75,0.32341269841269843,0.5436507936507936
2014-05-28,2014-05-27,123.64,-1.4899999999999949,-4.540000000000006,124.76199999999999,0.4523809523809524,0.25793650793650796,0.15079365079365079,0.5
2014-05-29,2014-05-28,124.18,0.5400000000000063,-3.289999999999992,124.104,0.4880952380952381,0.6190476190476191,0.21428571428571427,0.45634920634920634
2014-05-30,2014-05-29,125.81,1.6299999999999955,1.9200000000000017,124.48800000000001,0.5674603174603174,0.7698412698412699,0.6825396825396826,0.48412698412698413
2014-06-02,2014-05-30,124.23,-1.5799999999999983,0.5499999999999972,124.598,0.4880952380952381,0.23412698412698413,0.5793650793650794,0.48412698412698413
2014-06-03,2014-06-02,123.33,-0.9000000000000057,-1.7999999999999972,124.23800000000001,0.42063492063492064,0.3253968253968254,0.35714285714285715,0.4603174603174603
2014-06-04,2014-06-03,121.79,-1.539999999999992,-1.8499999999999943,123.86800000000001,0.36507936507936506,0.25,0.34523809523809523,0.4365079365079365
2014-06-05,2014-06-04,121.48,-0.3100000000000023,-2.700000000000003,123.328,0.35714285714285715,0.4365079365079365,0.2777777777777778,0.38492063492063494
2014-06-06,2014-06-05,122.21,0.7299999999999898,-3.6000000000000085,122.60799999999999,0.38095238095238093,0.6428571428571429,0.1865079365079365,0.3611111111111111
2014-06-09,2014-06-06,122.88,0.6700000000000017,-1.3500000000000085,122.338,0.4007936507936508,0.6309523809523809,0.38492063492063494,0.3531746031746032
2014-06-10,2014-06-09,124.67,1.7900000000000063,1.3400000000000034,122.606,0.5119047619047619,0.7896825396825397,0.6349206349206349,0.35714285714285715
2014-06-11,2014-06-10,125.38,0.7099999999999937,3.589999999999989,123.324,0.5476190476190477,0.6428571428571429,0.8095238095238095,0.38095238095238093
2014-06-12,2014-06-11,126.71,1.3299999999999983,5.22999999999999,124.36999999999998,0.621031746031746,0.746031746031746,0.8531746031746031,0.46825396825396826
2014-06-13,2014-06-12,127.82,1.1099999999999994,5.609999999999999,125.49199999999999,0.6547619047619048,0.7182539682539683,0.8650793650793651,0.5357142857142857
2014-06-16,2014-06-13,127.78,-0.03999999999999204,4.900000000000006,126.47200000000001,0.6468253968253969,0.46825396825396826,0.8432539682539683,0.5833333333333334
2014-06-17,2014-06-16,127.67,-0.10999999999999943,3.0,127.072,0.6428571428571429,0.45634920634920634,0.7619047619047619,0.6309523809523809
2014-06-18,2014-06-17,130.18,2.510000000000005,4.800000000000011,128.032,0.7619047619047619,0.8452380952380952,0.8373015873015873,0.6746031746031746
2014-06-19,2014-06-18,129.53,-0.6500000000000057,2.8200000000000074,128.596,0.746031746031746,0.376984126984127,0.7361111111111112,0.6785714285714286
2014-06-20,2014-06-19,138.61,9.080000000000013,10.79000000000002,130.75400000000002,0.9841269841269841,0.9880952380952381,0.9801587301587301,0.7857142857142857
2014-06-23,2014-06-20,143.26,4.649999999999977,15.47999999999999,133.85,1.0,0.9246031746031746,0.996031746031746,0.9404761904761905
2014-06-24,2014-06-23,139.41,-3.8499999999999943,11.739999999999995,136.198,0.9880952380952381,0.07539682539682539,0.9801587301587301,0.9722222222222222
2014-06-25,2014-06-24,134.65,-4.759999999999991,4.469999999999999,137.09199999999998,0.9246031746031746,0.05555555555555555,0.8095238095238095,0.9801587301587301
2014-06-26,2014-06-25,131.82,-2.8300000000000125,2.289999999999992,137.55,0.8055555555555556,0.12698412698412698,0.6785714285714286,0.9841269841269841
2014-06-27,2014-06-26,132.81,0.9900000000000091,-5.800000000000011,136.39,0.8452380952380952,0.6984126984126984,0.08928571428571429,0.9642857142857143
2014-06-30,2014-06-27,135.36,2.5500000000000114,-7.899999999999977,134.81,0.9285714285714286,0.8452380952380952,0.047619047619047616,0.9444444444444444
2014-07-01,2014-06-30,139.35,3.9899999999999807,-0.060000000000002274,134.798,0.9841269841269841,0.8928571428571429,0.4801587301587302,0.9404761904761905
2014-07-02,2014-07-01,139.36,0.010000000000019327,4.710000000000008,135.74,0.9841269841269841,0.47619047619047616,0.8214285714285714,0.9484126984126984
2014-07-07,2014-07-03,142.28,2.9199999999999875,10.460000000000008,137.832,0.9920634920634921,0.8531746031746031,0.9682539682539683,0.9880952380952381
2014-07-08,2014-07-07,137.76,-4.52000000000001,4.949999999999989,138.822,0.9523809523809523,0.06746031746031746,0.8293650793650794,1.0
2014-07-09,2014-07-08,134.2,-3.5600000000000023,-1.160000000000025,138.59,0.876984126984127,0.0992063492063492,0.40476190476190477,0.996031746031746
2014-07-10,2014-07-09,135.8,1.6000000000000227,-3.549999999999983,137.88,0.9246031746031746,0.753968253968254,0.19444444444444445,0.9841269841269841
2014-07-11,2014-07-10,134.43,-1.3700000000000045,-4.930000000000007,136.894,0.8849206349206349,0.2857142857142857,0.13095238095238096,0.9523809523809523
2014-07-14,2014-07-11,138.74,4.310000000000002,-3.539999999999992,136.186,0.9642857142857143,0.9027777777777778,0.20238095238095238,0.9365079365079365
2014-07-15,2014-07-14,139.94,1.1999999999999886,2.180000000000007,136.622,0.9880952380952381,0.7063492063492064,0.6468253968253969,0.9444444444444444
2014-07-16,2014-07-15,136.92,-3.0200000000000102,2.719999999999999,137.166,0.9285714285714286,0.11904761904761904,0.6944444444444444,0.9603174603174603
2014-07-17,2014-07-16,134.86,-2.059999999999974,-0.9399999999999977,136.978,0.8888888888888888,0.21428571428571427,0.4246031746031746,0.9523809523809523
2014-07-18,2014-07-17,131.65,-3.210000000000008,-2.780000000000001,136.422,0.748015873015873,0.1111111111111111,0.2698412698412698,0.9325396825396826
2014-07-21,2014-07-18,141.19,9.539999999999992,2.4499999999999886,136.91199999999998,0.9880952380952381,0.9920634920634921,0.6706349206349206,0.9444444444444444
2014-07-22,2014-07-21,138.75,-2.4399999999999977,-1.1899999999999977,136.674,0.9563492063492064,0.19444444444444445,0.4007936507936508,0.9365079365079365
2014-07-23,2014-07-22,136.37,-2.3799999999999955,-0.549999999999983,136.56400000000002,0.9087301587301587,0.2003968253968254,0.4444444444444444,0.9246031746031746
2014-07-24,2014-07-23,132.55,-3.819999999999993,-2.3100000000000023,136.10200000000003,0.7698412698412699,0.0873015873015873,0.30952380952380953,0.9007936507936508
2014-07-25,2014-07-24,133.8,1.25,2.1500000000000057,136.53199999999998,0.8333333333333334,0.7142857142857143,0.6388888888888888,0.9206349206349206
2014-07-28,2014-07-25,135.26,1.4599999999999795,-5.930000000000007,135.346,0.8809523809523809,0.746031746031746,0.09126984126984126,0.8849206349206349
2014-07-29,2014-07-28,135.02,-0.23999999999998067,-3.7299999999999898,134.6,0.873015873015873,0.44047619047619047,0.19444444444444445,0.8611111111111112
2014-07-30,2014-07-29,132.35,-2.670000000000016,-4.02000000000001,133.796,0.75,0.17063492063492064,0.17857142857142858,0.8412698412698413
2014-07-31,2014-07-30,130.54,-1.8100000000000023,-2.0100000000000193,133.394,0.6587301587301587,0.23809523809523808,0.34523809523809523,0.8214285714285714
2014-08-01,2014-07-31,128.71,-1.829999999999984,-5.090000000000003,132.376,0.5793650793650794,0.23809523809523808,0.13293650793650794,0.7738095238095238
2014-08-04,2014-08-01,128.93,0.21999999999999886,-6.329999999999984,131.11,0.5873015873015873,0.5119047619047619,0.08333333333333333,0.6944444444444444
2014-08-05,2014-08-04,126.86,-2.0700000000000074,-8.16000000000001,129.478,0.4880952380952381,0.2261904761904762,0.047619047619047616,0.6071428571428571
2014-08-06,2014-08-05,124.62,-2.239999999999995,-7.72999999999999,127.93200000000002,0.3531746031746032,0.21825396825396826,0.06349206349206349,0.5317460317460317
2014-08-07,2014-08-06,124.41,-0.21000000000000796,-6.1299999999999955,126.70599999999999,0.3412698412698413,0.4642857142857143,0.09523809523809523,0.4523809523809524
2014-08-08,2014-08-07,124.68,0.27000000000001023,-4.030000000000001,125.9,0.3630952380952381,0.5376984126984127,0.1984126984126984,0.4087301587301587
2014-08-11,2014-08-08,120.36,-4.320000000000007,-8.570000000000007,124.186,0.16666666666666666,0.07142857142857142,0.03571428571428571,0.2976190476190476
2014-08-12,2014-08-11,124.24,3.8799999999999955,-2.6200000000000045,123.662,0.32142857142857145,0.8849206349206349,0.3253968253968254,0.25396825396825395
2014-08-13,2014-08-12,123.69,-0.5499999999999972,-0.9300000000000068,123.476,0.27976190476190477,0.4166666666666667,0.45634920634920634,0.2261904761904762
2014-08-14,2014-08-13,126.93,3.240000000000009,2.5200000000000102,123.97999999999999,0.4880952380952381,0.8531746031746031,0.6904761904761905,0.27380952380952384
2014-08-15,2014-08-14,132.46,5.530000000000001,7.780000000000001,125.53600000000002,0.753968253968254,0.9603174603174603,0.9047619047619048,0.38492063492063494
2014-08-18,2014-08-15,135.43,2.969999999999999,15.070000000000007,128.55,0.8888888888888888,0.8412698412698413,0.9920634920634921,0.5515873015873016
2014-08-19,2014-08-18,138.46,3.030000000000001,14.220000000000013,131.394,0.9444444444444444,0.8412698412698413,0.9880952380952381,0.7142857142857143
2014-08-20,2014-08-19,138.69,0.22999999999998977,15.0,134.394,0.9484126984126984,0.5158730158730159,0.9880952380952381,0.8492063492063492
2014-08-21,2014-08-20,135.46,-3.2299999999999898,8.530000000000001,136.1,0.8809523809523809,0.11507936507936507,0.9126984126984127,0.8928571428571429
2014-08-22,2014-08-21,135.75,0.28999999999999204,3.289999999999992,136.75799999999998,0.8888888888888888,0.5396825396825397,0.753968253968254,0.9365079365079365
2014-08-25,2014-08-22,135.1,-0.6500000000000057,-0.3300000000000125,136.692,0.8571428571428571,0.3948412698412698,0.47023809523809523,0.9325396825396826
2014-08-26,2014-08-25,135.42,0.3199999999999932,-3.0400000000000205,136.084,0.8670634920634921,0.5436507936507936,0.28174603174603174,0.8809523809523809
2014-08-27,2014-08-26,133.54,-1.8799999999999955,-5.150000000000006,135.054,0.7738095238095238,0.23412698412698413,0.15079365079365079,0.8650793650793651
2014-08-28,2014-08-27,135.41,1.8700000000000045,-0.05000000000001137,135.044,0.8611111111111112,0.7757936507936508,0.49603174603174605,0.8611111111111112
2014-08-29,2014-08-28,137.95,2.539999999999992,2.1999999999999886,135.48399999999998,0.9365079365079365,0.8214285714285714,0.6547619047619048,0.8690476190476191
2014-09-02,2014-08-29,127.01,-10.939999999999984,-8.08999999999999,133.86599999999999,0.4444444444444444,0.007936507936507936,0.05555555555555555,0.8134920634920635
2014-09-03,2014-09-02,131.72,4.709999999999994,-3.6999999999999886,133.126,0.6746031746031746,0.9246031746031746,0.23412698412698413,0.7777777777777778
2014-09-04,2014-09-03,131.55,-0.1699999999999875,-1.9899999999999807,132.728,0.6507936507936508,0.46825396825396826,0.373015873015873,0.7579365079365079
2014-09-05,2014-09-04,130.15,-1.4000000000000057,-5.259999999999991,131.676,0.5952380952380952,0.2976190476190476,0.15079365079365079,0.6825396825396826
2014-09-08,2014-09-05,137.49,7.340000000000003,-0.45999999999997954,131.584,0.9206349206349206,0.9761904761904762,0.4801587301587302,0.6785714285714286
2014-09-09,2014-09-08,132.91,-4.5800000000000125,5.8999999999999915,132.764,0.7341269841269841,0.06746031746031746,0.8373015873015873,0.7579365079365079
2014-09-10,2014-09-09,136.88,3.969999999999999,5.159999999999997,133.796,0.9007936507936508,0.875,0.8174603174603174,0.8035714285714286
2014-09-11,2014-09-10,130.53,-6.349999999999994,-1.0200000000000102,133.592,0.5912698412698413,0.031746031746031744,0.44047619047619047,0.7896825396825397
2014-09-12,2014-09-11,132.72,2.1899999999999977,2.569999999999993,134.106,0.7142857142857143,0.7817460317460317,0.6785714285714286,0.8174603174603174
2014-09-15,2014-09-12,127.37,-5.349999999999994,-10.120000000000005,132.082,0.4246031746031746,0.051587301587301584,0.023809523809523808,0.6944444444444444
2014-09-16,2014-09-15,127.09,-0.28000000000000114,-5.819999999999993,130.918,0.4087301587301587,0.4444444444444444,0.12301587301587301,0.6111111111111112
2014-09-17,2014-09-16,126.81,-0.28000000000000114,-10.069999999999993,128.904,0.39285714285714285,0.44642857142857145,0.027777777777777776,0.503968253968254
2014-09-18,2014-09-17,138.13,11.319999999999993,7.599999999999994,130.424,0.9365079365079365,1.0,0.8809523809523809,0.5753968253968254
2014-09-19,2014-09-18,142.1,3.969999999999999,9.379999999999995,132.3,0.9880952380952381,0.8690476190476191,0.9365079365079365,0.7063492063492064
2014-09-22,2014-09-19,146.08,3.980000000000018,18.710000000000008,136.042,1.0,0.873015873015873,1.0,0.876984126984127
2014-09-23,2014-09-22,139.85,-6.230000000000018,12.759999999999991,138.594,0.9722222222222222,0.03571428571428571,0.9682539682539683,0.996031746031746
2014-09-24,2014-09-23,132.46,-7.389999999999986,5.650000000000006,139.724,0.6805555555555556,0.027777777777777776,0.8174603174603174,1.0
2014-09-25,2014-09-24,126.9,-5.560000000000002,-11.22999999999999,137.478,0.376984126984127,0.05952380952380952,0.015873015873015872,0.9563492063492064
2014-09-26,2014-09-25,132.24,5.340000000000003,-9.859999999999985,135.506,0.6547619047619048,0.9444444444444444,0.03571428571428571,0.8531746031746031
2014-09-29,2014-09-26,130.49,-1.75,-15.590000000000003,132.388,0.5575396825396826,0.28174603174603174,0.007936507936507936,0.6944444444444444
2014-09-30,2014-09-29,131.67,1.1799999999999784,-8.180000000000007,130.752,0.6309523809523809,0.6785714285714286,0.07142857142857142,0.5595238095238095
2014-10-01,2014-09-30,127.73,-3.9399999999999835,-4.730000000000004,129.806,0.4087301587301587,0.10714285714285714,0.20634920634920634,0.5119047619047619
2014-10-02,2014-10-01,123.17,-4.560000000000002,-3.730000000000004,129.06,0.09523809523809523,0.0873015873015873,0.25396825396825395,0.4722222222222222
2014-10-03,2014-10-02,125.35,2.1799999999999926,-6.890000000000015,127.68199999999999,0.2619047619047619,0.7698412698412699,0.1111111111111111,0.39285714285714285
2014-10-06,2014-10-03,122.53,-2.819999999999993,-7.960000000000008,126.09,0.06746031746031746,0.18452380952380953,0.08333333333333333,0.2837301587301587
2014-10-07,2014-10-06,126.96,4.429999999999993,-4.709999999999994,125.148,0.36507936507936506,0.8968253968253969,0.2222222222222222,0.2222222222222222
2014-10-08,2014-10-07,120.85,-6.109999999999999,-6.88000000000001,123.772,0.031746031746031744,0.04365079365079365,0.11904761904761904,0.11507936507936507
2014-10-09,2014-10-08,128.08,7.230000000000018,4.910000000000011,124.75399999999999,0.4384920634920635,0.9682539682539683,0.7976190476190477,0.19444444444444445
2014-10-10,2014-10-09,123.58,-4.500000000000014,-1.769999999999996,124.4,0.12301587301587301,0.0992063492063492,0.42063492063492064,0.16666666666666666
2014-10-13,2014-10-10,130.82,7.239999999999995,8.289999999999992,126.05799999999999,0.5773809523809523,0.9682539682539683,0.9007936507936508,0.2698412698412698
2014-10-14,2014-10-13,130.36,-0.45999999999997954,3.40000000000002,126.73800000000001,0.5436507936507936,0.43253968253968256,0.746031746031746,0.31746031746031744
2014-10-15,2014-10-14,127.78,-2.5800000000000125,6.930000000000007,128.124,0.39880952380952384,0.21825396825396826,0.8571428571428571,0.42063492063492064
2014-10-16,2014-10-15,111.31,-16.47,-16.77000000000001,124.76999999999998,0.003968253968253968,0.003968253968253968,0.003968253968253968,0.1865079365079365
2014-10-17,2014-10-16,127.97,16.659999999999997,4.390000000000001,125.648,0.42063492063492064,1.0,0.7619047619047619,0.23809523809523808
2014-10-20,2014-10-17,131.71,3.740000000000009,0.8900000000000148,125.826,0.6309523809523809,0.8373015873015873,0.5793650793650794,0.24603174603174602
2014-10-21,2014-10-20,120.62,-11.090000000000003,-9.740000000000009,123.878,0.027777777777777776,0.011904761904761904,0.047619047619047616,0.09126984126984126
2014-10-22,2014-10-21,129.18,8.560000000000002,1.4000000000000057,124.15800000000002,0.49603174603174605,0.9761904761904762,0.6031746031746031,0.11507936507936507
