trade_id,session_date,contract,order_id,timestamp,source_ordinal,event_index,transition,direction,price,active_from_event_index,stop_price,target_price,reason,state_json,evidence_json
,2025-09-18,ESZ5,VAL,2025-09-18 09:31:36.851561179-04:00,101329,6228,order_submitted,long,6683.5,6229,6681.75,,strategy_request,"{""active_from_event_index"": 6229, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26727, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 6228, ""event_price_tick"": 26733, ""event_side"": ""B"", ""event_signed_size"": 3, ""event_size"": 3, ""source_ordinal"": 101329, ""timestamp_ns"": 1758202296851561179}"
,2025-09-18,ESZ5,VAL,2025-09-18 09:31:36.865563659-04:00,101330,6229,order_cancelled,long,6683.5,6229,6681.75,,order_not_live,"{""active_from_event_index"": 6229, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26727, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 6229, ""event_price_tick"": 26732, ""event_side"": ""A"", ""event_signed_size"": -7, ""event_size"": 7, ""source_ordinal"": 101330, ""timestamp_ns"": 1758202296865563659}"
,2025-09-18,ESZ5,VAL,2025-09-18 09:31:37.234560363-04:00,101337,6234,order_submitted,long,6683.5,6235,6681.75,,strategy_request,"{""active_from_event_index"": 6235, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26727, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 6234, ""event_price_tick"": 26733, ""event_side"": ""B"", ""event_signed_size"": 12, ""event_size"": 12, ""source_ordinal"": 101337, ""timestamp_ns"": 1758202297234560363}"
55.0,2025-09-18,ESZ5,VAL,2025-09-18 09:31:37.260879157-04:00,101338,6235,entry_filled,long,6683.5,6235,6681.75,,stop_entry_triggered,"{""active_from_event_index"": 6235, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": 55, ""stop_tick"": 26727, ""target_tick"": null, ""transition"": ""entry_filled""}","{""event_index"": 6235, ""event_price_tick"": 26734, ""event_side"": ""B"", ""event_signed_size"": 6, ""event_size"": 6, ""source_ordinal"": 101338, ""timestamp_ns"": 1758202297260879157}"
55.0,2025-09-18,ESZ5,VAL,2025-09-18 09:31:39.974637321-04:00,101440,6319,bracket_amended,long,6684.75,6320,6684.75,6685.5,managed_stop,"{""active_from_event_index"": 6320, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": 55, ""stop_tick"": 26739, ""target_tick"": 26742, ""transition"": ""bracket_amended""}","{""event_index"": 6319, ""event_price_tick"": 26739, ""event_side"": ""B"", ""event_signed_size"": 1, ""event_size"": 1, ""source_ordinal"": 101440, ""timestamp_ns"": 1758202299974637321}"
55.0,2025-09-18,ESZ5,VAL,2025-09-18 09:31:40.035775029-04:00,101441,6320,position_closed,long,6684.75,6320,6684.75,6685.5,managed_stop,"{""active_from_event_index"": 6320, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": 55, ""stop_tick"": 26739, ""target_tick"": 26742, ""transition"": ""position_closed""}","{""event_index"": 6320, ""event_price_tick"": 26739, ""event_side"": ""B"", ""event_signed_size"": 15, ""event_size"": 15, ""source_ordinal"": 101441, ""timestamp_ns"": 1758202300035775029}"
,2025-09-18,ESZ5,VAL,2025-09-18 09:39:57.633576701-04:00,117897,21063,order_submitted,long,6687.0,21064,6684.0,,strategy_request,"{""active_from_event_index"": 21064, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26736, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 21063, ""event_price_tick"": 26740, ""event_side"": ""B"", ""event_signed_size"": 1, ""event_size"": 1, ""source_ordinal"": 117897, ""timestamp_ns"": 1758202797633576701}"
,2025-09-18,ESZ5,VAL,2025-09-18 09:39:57.633610737-04:00,117898,21064,order_cancelled,long,6687.0,21064,6684.0,,order_not_live,"{""active_from_event_index"": 21064, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26736, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 21064, ""event_price_tick"": 26740, ""event_side"": ""B"", ""event_signed_size"": 6, ""event_size"": 6, ""source_ordinal"": 117898, ""timestamp_ns"": 1758202797633610737}"
,2025-09-18,ESZ5,VAL,2025-09-18 09:41:23.635385347-04:00,121769,24597,order_submitted,long,6685.75,24598,6682.25,,strategy_request,"{""active_from_event_index"": 24598, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26729, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 24597, ""event_price_tick"": 26728, ""event_side"": ""A"", ""event_signed_size"": -57, ""event_size"": 57, ""source_ordinal"": 121769, ""timestamp_ns"": 1758202883635385347}"
,2025-09-18,ESZ5,VAL,2025-09-18 09:41:23.732159083-04:00,121776,24601,order_cancelled,long,6685.75,24598,6682.25,,order_not_live,"{""active_from_event_index"": 24598, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26729, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 24601, ""event_price_tick"": 26728, ""event_side"": ""B"", ""event_signed_size"": 16, ""event_size"": 16, ""source_ordinal"": 121776, ""timestamp_ns"": 1758202883732159083}"
,2025-09-18,ESZ5,VAH,2025-09-18 10:00:44.855646821-04:00,166016,63510,order_submitted,short,6687.25,63511,6691.25,,strategy_request,"{""active_from_event_index"": 63511, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26765, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 63510, ""event_price_tick"": 26767, ""event_side"": ""A"", ""event_signed_size"": -3, ""event_size"": 3, ""source_ordinal"": 166016, ""timestamp_ns"": 1758204044855646821}"
,2025-09-18,ESZ5,VAH,2025-09-18 10:00:46.285596133-04:00,166060,63554,order_cancelled,short,6687.25,63511,6691.25,,order_not_live,"{""active_from_event_index"": 63511, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26765, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 63554, ""event_price_tick"": 26767, ""event_side"": ""A"", ""event_signed_size"": -38, ""event_size"": 38, ""source_ordinal"": 166060, ""timestamp_ns"": 1758204046285596133}"
,2025-09-19,ESZ5,VAL,2025-09-19 09:30:04.657644883-04:00,65699,1907,order_submitted,long,6705.5,1908,6703.5,,strategy_request,"{""active_from_event_index"": 1908, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26814, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 1907, ""event_price_tick"": 26820, ""event_side"": ""A"", ""event_signed_size"": -3, ""event_size"": 3, ""source_ordinal"": 65699, ""timestamp_ns"": 1758288604657644883}"
,2025-09-19,ESZ5,VAL,2025-09-19 09:30:04.747121809-04:00,65709,1917,order_cancelled,long,6705.5,1908,6703.5,,fill_gate_rejected,"{""active_from_event_index"": 1908, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26814, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 1917, ""event_price_tick"": 26822, ""event_side"": ""B"", ""event_signed_size"": 3, ""event_size"": 3, ""source_ordinal"": 65709, ""timestamp_ns"": 1758288604747121809}"
,2025-09-19,ESZ5,VAL,2025-09-19 09:30:06.075377471-04:00,65893,2101,order_submitted,long,6705.5,2102,6703.5,,strategy_request,"{""active_from_event_index"": 2102, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26814, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 2101, ""event_price_tick"": 26820, ""event_side"": ""A"", ""event_signed_size"": -1, ""event_size"": 1, ""source_ordinal"": 65893, ""timestamp_ns"": 1758288606075377471}"
,2025-09-19,ESZ5,VAL,2025-09-19 09:30:06.117254685-04:00,65909,2117,order_replaced,long,6704.75,2118,6703.5,,strategy_request,"{""active_from_event_index"": 2118, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26814, ""target_tick"": null, ""transition"": ""order_replaced""}","{""event_index"": 2117, ""event_price_tick"": 26820, ""event_side"": ""B"", ""event_signed_size"": 1, ""event_size"": 1, ""source_ordinal"": 65909, ""timestamp_ns"": 1758288606117254685}"
,2025-09-19,ESZ5,VAL,2025-09-19 09:30:06.127279043-04:00,65910,2118,order_cancelled,long,6704.75,2118,6703.5,,order_not_live,"{""active_from_event_index"": 2118, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 26814, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 2118, ""event_price_tick"": 26820, ""event_side"": ""B"", ""event_signed_size"": 3, ""event_size"": 3, ""source_ordinal"": 65910, ""timestamp_ns"": 1758288606127279043}"
,2025-09-19,ESZ5,VAH,2025-09-19 09:30:11.817022677-04:00,66800,3005,order_submitted,short,6705.25,3006,6706.75,,strategy_request,"{""active_from_event_index"": 3006, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26827, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 3005, ""event_price_tick"": 26823, ""event_side"": ""A"", ""event_signed_size"": -17, ""event_size"": 17, ""source_ordinal"": 66800, ""timestamp_ns"": 1758288611817022677}"
,2025-09-19,ESZ5,VAH,2025-09-19 09:30:11.818349685-04:00,66802,3007,order_cancelled,short,6705.25,3006,6706.75,,order_not_live,"{""active_from_event_index"": 3006, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26827, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 3007, ""event_price_tick"": 26823, ""event_side"": ""B"", ""event_signed_size"": 10, ""event_size"": 10, ""source_ordinal"": 66802, ""timestamp_ns"": 1758288611818349685}"
,2025-09-19,ESZ5,VAH,2025-09-19 09:30:11.881509967-04:00,66808,3013,order_submitted,short,6705.25,3014,6706.75,,strategy_request,"{""active_from_event_index"": 3014, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26827, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 3013, ""event_price_tick"": 26823, ""event_side"": ""A"", ""event_signed_size"": -15, ""event_size"": 15, ""source_ordinal"": 66808, ""timestamp_ns"": 1758288611881509967}"
56.0,2025-09-19,ESZ5,VAH,2025-09-19 09:30:12.104940871-04:00,66859,3064,entry_filled,short,6705.25,3064,6706.75,,stop_entry_triggered,"{""active_from_event_index"": 3064, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": 56, ""stop_tick"": 26827, ""target_tick"": null, ""transition"": ""entry_filled""}","{""event_index"": 3064, ""event_price_tick"": 26821, ""event_side"": ""A"", ""event_signed_size"": -38, ""event_size"": 38, ""source_ordinal"": 66859, ""timestamp_ns"": 1758288612104940871}"
56.0,2025-09-19,ESZ5,VAH,2025-09-19 09:30:15.105580387-04:00,67270,3475,bracket_amended,short,6704.0,3476,6704.0,6704.5,managed_stop,"{""active_from_event_index"": 3476, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": 56, ""stop_tick"": 26816, ""target_tick"": 26818, ""transition"": ""bracket_amended""}","{""event_index"": 3475, ""event_price_tick"": 26816, ""event_side"": ""A"", ""event_signed_size"": -1, ""event_size"": 1, ""source_ordinal"": 67270, ""timestamp_ns"": 1758288615105580387}"
56.0,2025-09-19,ESZ5,VAH,2025-09-19 09:30:15.105986525-04:00,67271,3476,position_closed,short,6704.0,3476,6704.0,6704.5,managed_stop,"{""active_from_event_index"": 3476, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": 56, ""stop_tick"": 26816, ""target_tick"": 26818, ""transition"": ""position_closed""}","{""event_index"": 3476, ""event_price_tick"": 26817, ""event_side"": ""B"", ""event_signed_size"": 7, ""event_size"": 7, ""source_ordinal"": 67271, ""timestamp_ns"": 1758288615105986525}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:30:42.992482337-04:00,51930,2171,order_submitted,short,6706.75,2172,6708.75,,strategy_request,"{""active_from_event_index"": 2172, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 2171, ""event_price_tick"": 26829, ""event_side"": ""B"", ""event_signed_size"": 9, ""event_size"": 9, ""source_ordinal"": 51930, ""timestamp_ns"": 1758547842992482337}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:30:43.875449331-04:00,51948,2189,order_cancelled,short,6706.75,2172,6708.75,,order_not_live,"{""active_from_event_index"": 2172, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 2189, ""event_price_tick"": 26829, ""event_side"": ""A"", ""event_signed_size"": -1, ""event_size"": 1, ""source_ordinal"": 51948, ""timestamp_ns"": 1758547843875449331}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:30:44.104249471-04:00,51962,2203,order_submitted,short,6706.75,2204,6708.75,,strategy_request,"{""active_from_event_index"": 2204, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 2203, ""event_price_tick"": 26829, ""event_side"": ""B"", ""event_signed_size"": 45, ""event_size"": 45, ""source_ordinal"": 51962, ""timestamp_ns"": 1758547844104249471}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:30:53.572601521-04:00,52313,2554,order_replaced,short,6707.0,2555,6708.75,,strategy_request,"{""active_from_event_index"": 2555, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_replaced""}","{""event_index"": 2554, ""event_price_tick"": 26833, ""event_side"": ""B"", ""event_signed_size"": 5, ""event_size"": 5, ""source_ordinal"": 52313, ""timestamp_ns"": 1758547853572601521}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:30:58.952788905-04:00,52547,2788,order_replaced,short,6707.25,2789,6708.75,,strategy_request,"{""active_from_event_index"": 2789, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_replaced""}","{""event_index"": 2788, ""event_price_tick"": 26835, ""event_side"": ""B"", ""event_signed_size"": 25, ""event_size"": 25, ""source_ordinal"": 52547, ""timestamp_ns"": 1758547858952788905}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:31:01.048416185-04:00,52631,2872,order_cancelled,short,6707.25,2789,6708.75,,fill_gate_rejected,"{""active_from_event_index"": 2789, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 2872, ""event_price_tick"": 26829, ""event_side"": ""A"", ""event_signed_size"": -2, ""event_size"": 2, ""source_ordinal"": 52631, ""timestamp_ns"": 1758547861048416185}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:31:23.182437659-04:00,53529,3770,order_submitted,short,6707.25,3771,6708.75,,strategy_request,"{""active_from_event_index"": 3771, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 3770, ""event_price_tick"": 26831, ""event_side"": ""B"", ""event_signed_size"": 36, ""event_size"": 36, ""source_ordinal"": 53529, ""timestamp_ns"": 1758547883182437659}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:31:29.054822679-04:00,53709,3950,order_replaced,short,6707.5,3951,6708.75,,strategy_request,"{""active_from_event_index"": 3951, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_replaced""}","{""event_index"": 3950, ""event_price_tick"": 26838, ""event_side"": ""B"", ""event_signed_size"": 23, ""event_size"": 23, ""source_ordinal"": 53709, ""timestamp_ns"": 1758547889054822679}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:31:29.055242527-04:00,53710,3951,order_cancelled,short,6707.5,3951,6708.75,,order_not_live,"{""active_from_event_index"": 3951, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26835, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 3951, ""event_price_tick"": 26838, ""event_side"": ""B"", ""event_signed_size"": 25, ""event_size"": 25, ""source_ordinal"": 53710, ""timestamp_ns"": 1758547889055242527}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:46:45.853915965-04:00,70096,20326,order_submitted,short,6707.75,20327,6711.25,,strategy_request,"{""active_from_event_index"": 20327, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 20326, ""event_price_tick"": 26845, ""event_side"": ""B"", ""event_signed_size"": 5, ""event_size"": 5, ""source_ordinal"": 70096, ""timestamp_ns"": 1758548805853915965}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:46:45.854135969-04:00,70097,20327,order_cancelled,short,6707.75,20327,6711.25,,order_not_live,"{""active_from_event_index"": 20327, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 20327, ""event_price_tick"": 26845, ""event_side"": ""A"", ""event_signed_size"": -1, ""event_size"": 1, ""source_ordinal"": 70097, ""timestamp_ns"": 1758548805854135969}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:46:46.735472621-04:00,70112,20342,order_submitted,short,6707.75,20343,6711.25,,strategy_request,"{""active_from_event_index"": 20343, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 20342, ""event_price_tick"": 26845, ""event_side"": ""B"", ""event_signed_size"": 1, ""event_size"": 1, ""source_ordinal"": 70112, ""timestamp_ns"": 1758548806735472621}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:10.631280153-04:00,70523,20752,order_cancelled,short,6707.75,20343,6711.25,,order_not_live,"{""active_from_event_index"": 20343, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 20752, ""event_price_tick"": 26847, ""event_side"": ""A"", ""event_signed_size"": -8, ""event_size"": 8, ""source_ordinal"": 70523, ""timestamp_ns"": 1758548830631280153}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:10.721334763-04:00,70525,20754,order_submitted,short,6707.75,20755,6711.25,,strategy_request,"{""active_from_event_index"": 20755, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 20754, ""event_price_tick"": 26847, ""event_side"": ""B"", ""event_signed_size"": 1, ""event_size"": 1, ""source_ordinal"": 70525, ""timestamp_ns"": 1758548830721334763}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:13.869761181-04:00,70582,20811,order_cancelled,short,6707.75,20755,6711.25,,order_not_live,"{""active_from_event_index"": 20755, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 20811, ""event_price_tick"": 26847, ""event_side"": ""A"", ""event_signed_size"": -24, ""event_size"": 24, ""source_ordinal"": 70582, ""timestamp_ns"": 1758548833869761181}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:42.767635377-04:00,70953,21181,order_submitted,short,6707.75,21182,6711.25,,strategy_request,"{""active_from_event_index"": 21182, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 21181, ""event_price_tick"": 26845, ""event_side"": ""B"", ""event_signed_size"": 5, ""event_size"": 5, ""source_ordinal"": 70953, ""timestamp_ns"": 1758548862767635377}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:42.768026213-04:00,70957,21185,order_cancelled,short,6707.75,21182,6711.25,,order_not_live,"{""active_from_event_index"": 21182, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 21185, ""event_price_tick"": 26845, ""event_side"": ""A"", ""event_signed_size"": -2, ""event_size"": 2, ""source_ordinal"": 70957, ""timestamp_ns"": 1758548862768026213}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:42.768318715-04:00,70960,21188,order_submitted,short,6707.75,21189,6711.25,,strategy_request,"{""active_from_event_index"": 21189, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 21188, ""event_price_tick"": 26845, ""event_side"": ""B"", ""event_signed_size"": 15, ""event_size"": 15, ""source_ordinal"": 70960, ""timestamp_ns"": 1758548862768318715}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:43.749298825-04:00,70991,21219,order_cancelled,short,6707.75,21189,6711.25,,order_not_live,"{""active_from_event_index"": 21189, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 21219, ""event_price_tick"": 26845, ""event_side"": ""A"", ""event_signed_size"": -23, ""event_size"": 23, ""source_ordinal"": 70991, ""timestamp_ns"": 1758548863749298825}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:52.142737325-04:00,71093,21321,order_submitted,short,6707.75,21322,6711.25,,strategy_request,"{""active_from_event_index"": 21322, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 21321, ""event_price_tick"": 26846, ""event_side"": ""B"", ""event_signed_size"": 2, ""event_size"": 2, ""source_ordinal"": 71093, ""timestamp_ns"": 1758548872142737325}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:52.142739147-04:00,71094,21322,order_cancelled,short,6707.75,21322,6711.25,,order_not_live,"{""active_from_event_index"": 21322, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 21322, ""event_price_tick"": 26846, ""event_side"": ""A"", ""event_signed_size"": -1, ""event_size"": 1, ""source_ordinal"": 71094, ""timestamp_ns"": 1758548872142739147}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:52.145297015-04:00,71106,21334,order_submitted,short,6707.75,21335,6711.25,,strategy_request,"{""active_from_event_index"": 21335, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 21334, ""event_price_tick"": 26846, ""event_side"": ""B"", ""event_signed_size"": 17, ""event_size"": 17, ""source_ordinal"": 71106, ""timestamp_ns"": 1758548872145297015}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:52.692850503-04:00,71109,21337,order_cancelled,short,6707.75,21335,6711.25,,order_not_live,"{""active_from_event_index"": 21335, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 21337, ""event_price_tick"": 26845, ""event_side"": ""A"", ""event_signed_size"": -2, ""event_size"": 2, ""source_ordinal"": 71109, ""timestamp_ns"": 1758548872692850503}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:57.651213161-04:00,71163,21391,order_submitted,short,6707.75,21392,6711.25,,strategy_request,"{""active_from_event_index"": 21392, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 21391, ""event_price_tick"": 26847, ""event_side"": ""B"", ""event_signed_size"": 32, ""event_size"": 32, ""source_ordinal"": 71163, ""timestamp_ns"": 1758548877651213161}"
,2025-09-22,ESZ5,VAH,2025-09-22 09:47:59.939976321-04:00,71201,21429,order_cancelled,short,6707.75,21392,6711.25,,order_not_live,"{""active_from_event_index"": 21392, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 26845, ""target_tick"": null, ""transition"": ""order_cancelled""}","{""event_index"": 21429, ""event_price_tick"": 26847, ""event_side"": ""A"", ""event_signed_size"": -4, ""event_size"": 4, ""source_ordinal"": 71201, ""timestamp_ns"": 1758548879939976321}"
,2025-09-23,ESZ5,VAH,2025-09-23 09:30:59.416517991-04:00,39872,2723,order_submitted,short,6750.0,2724,6752.0,,strategy_request,"{""active_from_event_index"": 2724, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": null, ""stop_tick"": 27008, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 2723, ""event_price_tick"": 27001, ""event_side"": ""A"", ""event_signed_size"": -3, ""event_size"": 3, ""source_ordinal"": 39872, ""timestamp_ns"": 1758634259416517991}"
57.0,2025-09-23,ESZ5,VAH,2025-09-23 09:31:00.722201111-04:00,39913,2763,entry_filled,short,6750.0,2763,6752.0,,stop_entry_triggered,"{""active_from_event_index"": 2763, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": 57, ""stop_tick"": 27008, ""target_tick"": null, ""transition"": ""entry_filled""}","{""event_index"": 2763, ""event_price_tick"": 27000, ""event_side"": ""A"", ""event_signed_size"": -7, ""event_size"": 7, ""source_ordinal"": 39913, ""timestamp_ns"": 1758634260722201111}"
57.0,2025-09-23,ESZ5,VAH,2025-09-23 09:31:09.416514103-04:00,40254,3104,position_closed,short,6752.0,3104,6752.0,,initial_stop,"{""active_from_event_index"": 3104, ""direction"": ""short"", ""order_id"": ""VAH"", ""position_trade_id"": 57, ""stop_tick"": 27008, ""target_tick"": null, ""transition"": ""position_closed""}","{""event_index"": 3104, ""event_price_tick"": 27008, ""event_side"": ""B"", ""event_signed_size"": 8, ""event_size"": 8, ""source_ordinal"": 40254, ""timestamp_ns"": 1758634269416514103}"
,2025-09-23,ESZ5,VAL,2025-09-23 09:41:26.222699811-04:00,51390,14218,order_submitted,long,6752.0,14219,6750.5,,strategy_request,"{""active_from_event_index"": 14219, ""direction"": ""long"", ""order_id"": ""VAL"", ""position_trade_id"": null, ""stop_tick"": 27002, ""target_tick"": null, ""transition"": ""order_submitted""}","{""event_index"": 14218, ""event_price_tick"": 27005, ""event_side"": ""A"", ""event_signed_size"": -4, ""event_size"": 4, ""source_ordinal"": 51390, ""timestamp_ns"": 1758634886222699811}"
