trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,spx_0dte_signal_timestamp,spx_0dte_session_date,spx_0dte_weekday,spx_0dte_weekday_name,spx_0dte_calendar_bucket,spx_0dte_trigger_mode,spx_0dte_direction,spx_0dte_session_open,spx_0dte_signal_close,spx_0dte_open_to_signal_ticks,spx_0dte_min_abs_move_ticks,spx_0dte_exclude_standard_monthly,spx_0dte_is_standard_monthly,spx_0dte_is_quarterly_month,signal_flatten_time,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
33,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",12,spx_0dte_expiration_pressure,2023-08-08,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-08 14:30:00-04:00,2023-08-08,1,Tuesday,full_week,continue_move,short,15379.0,15312.25,-267.0,256.0,True,False,False,15:55:00,2023-08-08 14:30:00-04:00,15312.0,15373.25,15189.5,61.25,1,15.25,58.0,fixed_contracts,2023-08-08 15:55:00-04:00,15349.0,eod_flatten,-740.0,-745.0,-0.6040816326530613,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
34,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",13,spx_0dte_expiration_pressure,2023-08-09,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-09 14:30:00-04:00,2023-08-09,2,Wednesday,full_week,continue_move,short,15361.0,15291.5,-278.0,256.0,True,False,False,15:55:00,2023-08-09 14:30:00-04:00,15291.5,15352.75,15169.0,61.25,1,111.75,15.0,fixed_contracts,2023-08-09 15:55:00-04:00,15191.75,eod_flatten,1995.0,1990.0,1.6285714285714286,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
35,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",14,spx_0dte_expiration_pressure,2023-08-10,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-10 14:30:00-04:00,2023-08-10,3,Thursday,full_week,continue_move,short,15300.75,15208.0,-371.0,256.0,True,False,False,15:55:00,2023-08-10 14:30:00-04:00,15208.5,15269.5,15086.5,61.0,1,34.75,40.0,fixed_contracts,2023-08-10 15:55:00-04:00,15198.25,eod_flatten,205.0,200.0,0.1680327868852459,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
36,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",15,spx_0dte_expiration_pressure,2023-08-14,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-14 14:30:00-04:00,2023-08-14,0,Monday,full_week,continue_move,long,15068.25,15214.0,583.0,256.0,True,False,False,15:55:00,2023-08-14 14:30:00-04:00,15214.5,15153.5,15336.5,61.0,1,40.0,26.5,fixed_contracts,2023-08-14 15:55:00-04:00,15243.0,eod_flatten,570.0,565.0,0.4672131147540984,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
37,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",16,spx_0dte_expiration_pressure,2023-08-15,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-15 14:30:00-04:00,2023-08-15,1,Tuesday,full_week,continue_move,short,15225.0,15146.75,-313.0,256.0,True,False,False,15:55:00,2023-08-15 14:30:00-04:00,15147.25,15208.0,15025.75,60.75,1,72.5,29.0,fixed_contracts,2023-08-15 15:55:00-04:00,15097.75,eod_flatten,990.0,985.0,0.8148148148148148,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
38,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",17,spx_0dte_expiration_pressure,2023-08-17,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-17 14:30:00-04:00,2023-08-17,3,Thursday,full_week,continue_move,short,14994.25,14858.75,-542.0,256.0,True,False,False,15:55:00,2023-08-17 14:30:00-04:00,14858.75,14918.25,14739.75,59.5,1,104.25,2.0,fixed_contracts,2023-08-17 15:55:00-04:00,14805.0,eod_flatten,1075.0,1070.0,0.9033613445378151,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
39,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",18,spx_0dte_expiration_pressure,2023-08-21,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-21 14:30:00-04:00,2023-08-21,0,Monday,full_week,continue_move,long,14808.75,14958.25,598.0,256.0,True,False,False,15:55:00,2023-08-21 14:30:00-04:00,14958.5,14898.5,15078.5,60.0,1,55.25,6.0,fixed_contracts,2023-08-21 15:55:00-04:00,14997.5,eod_flatten,780.0,775.0,0.65,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
40,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",19,spx_0dte_expiration_pressure,2023-08-22,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-22 14:30:00-04:00,2023-08-22,1,Tuesday,full_week,continue_move,short,15091.5,14979.75,-447.0,256.0,True,False,False,15:55:00,2023-08-22 14:30:00-04:00,14979.75,15039.75,14859.75,60.0,1,47.25,31.25,fixed_contracts,2023-08-22 15:55:00-04:00,14951.25,eod_flatten,570.0,565.0,0.475,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
41,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",20,spx_0dte_expiration_pressure,2023-08-23,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-23 14:30:00-04:00,2023-08-23,2,Wednesday,full_week,continue_move,long,15009.25,15209.75,802.0,256.0,True,False,False,15:55:00,2023-08-23 14:30:00-04:00,15210.5,15149.5,15332.5,61.0,1,22.75,24.75,fixed_contracts,2023-08-23 15:55:00-04:00,15192.5,eod_flatten,-360.0,-365.0,-0.29508196721311475,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
42,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",21,spx_0dte_expiration_pressure,2023-08-24,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-24 14:30:00-04:00,2023-08-24,3,Thursday,full_week,continue_move,short,15335.5,14969.25,-1465.0,256.0,True,False,False,15:55:00,2023-08-24 14:30:00-04:00,14968.75,15028.75,14848.75,60.0,1,108.75,12.5,fixed_contracts,2023-08-24 15:55:00-04:00,14881.0,eod_flatten,1755.0,1750.0,1.4625,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
43,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",22,spx_0dte_expiration_pressure,2023-08-25,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-25 14:30:00-04:00,2023-08-25,4,Friday,full_week,continue_move,long,14897.25,14972.75,302.0,256.0,True,False,False,15:55:00,2023-08-25 14:30:00-04:00,14973.0,14913.0,15093.0,60.0,1,54.0,20.25,fixed_contracts,2023-08-25 15:55:00-04:00,14971.0,eod_flatten,-40.0,-45.0,-0.03333333333333333,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
44,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",23,spx_0dte_expiration_pressure,2023-08-28,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-28 14:30:00-04:00,2023-08-28,0,Monday,full_week,continue_move,short,15097.5,15024.25,-293.0,256.0,True,False,False,15:55:00,2023-08-28 14:30:00-04:00,15024.25,15084.5,14903.75,60.25,1,13.0,60.75,fixed_contracts,2023-08-28 15:45:00-04:00,15084.75,stop,-1210.0,-1215.0,-1.004149377593361,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
45,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",24,spx_0dte_expiration_pressure,2023-08-29,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-29 14:30:00-04:00,2023-08-29,1,Tuesday,full_week,continue_move,long,15076.75,15396.0,1277.0,256.0,True,False,False,15:55:00,2023-08-29 14:30:00-04:00,15396.25,15334.5,15519.75,61.75,1,34.25,7.25,fixed_contracts,2023-08-29 15:55:00-04:00,15405.25,eod_flatten,180.0,175.0,0.145748987854251,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
46,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",25,spx_0dte_expiration_pressure,2023-08-31,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-08-31 14:30:00-04:00,2023-08-31,3,Thursday,full_week,continue_move,long,15492.25,15584.25,368.0,256.0,True,False,False,15:55:00,2023-08-31 14:30:00-04:00,15584.75,15522.25,15709.75,62.5,1,8.75,36.0,fixed_contracts,2023-08-31 15:55:00-04:00,15558.5,eod_flatten,-525.0,-530.0,-0.42,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
47,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",26,spx_0dte_expiration_pressure,2023-09-01,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-01 14:30:00-04:00,2023-09-01,4,Friday,full_week,continue_move,short,15633.0,15469.75,-653.0,256.0,True,False,False,15:55:00,2023-09-01 14:30:00-04:00,15469.25,15531.25,15345.25,62.0,1,9.75,51.75,fixed_contracts,2023-09-01 15:55:00-04:00,15519.75,eod_flatten,-1010.0,-1015.0,-0.8145161290322581,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
48,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",27,spx_0dte_expiration_pressure,2023-09-05,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-05 14:30:00-04:00,2023-09-05,1,Tuesday,full_week,continue_move,long,15481.75,15578.0,385.0,256.0,True,False,False,15:55:00,2023-09-05 14:30:00-04:00,15578.5,15516.0,15703.5,62.5,1,8.25,45.0,fixed_contracts,2023-09-05 15:55:00-04:00,15545.75,eod_flatten,-655.0,-660.0,-0.524,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
49,2,2022-07-11,2023-07-11,2023-07-11,2023-09-11,MAR,1.1988190774236247,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",28,spx_0dte_expiration_pressure,2023-09-06,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-06 14:30:00-04:00,2023-09-06,2,Wednesday,full_week,continue_move,short,15499.5,15370.0,-518.0,256.0,True,False,False,15:55:00,2023-09-06 14:30:00-04:00,15370.0,15431.5,15247.0,61.5,1,20.75,21.0,fixed_contracts,2023-09-06 15:55:00-04:00,15378.25,eod_flatten,-165.0,-170.0,-0.13414634146341464,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
50,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",1,spx_0dte_expiration_pressure,2023-09-13,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-13 14:30:00-04:00,2023-09-13,2,Wednesday,full_week,continue_move,long,15503.75,15593.0,357.0,256.0,True,False,False,15:55:00,2023-09-13 14:30:00-04:00,15593.75,15500.0,15734.375,93.75,1,1.25,85.5,fixed_contracts,2023-09-13 15:55:00-04:00,15548.5,eod_flatten,-905.0,-910.0,-0.4826666666666667,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
51,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",2,spx_0dte_expiration_pressure,2023-09-18,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-18 14:30:00-04:00,2023-09-18,0,Monday,full_week,continue_move,long,15355.75,15430.75,300.0,256.0,True,False,False,15:55:00,2023-09-18 14:30:00-04:00,15431.25,15338.5,15570.375,92.75,1,11.5,52.25,fixed_contracts,2023-09-18 15:55:00-04:00,15399.0,eod_flatten,-645.0,-650.0,-0.3477088948787062,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
52,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",3,spx_0dte_expiration_pressure,2023-09-20,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-20 14:30:00-04:00,2023-09-20,2,Wednesday,full_week,continue_move,short,15419.25,15332.75,-346.0,256.0,True,False,False,15:55:00,2023-09-20 14:30:00-04:00,15332.75,15424.75,15194.75,92.0,1,147.75,59.25,fixed_contracts,2023-09-20 15:37:00-04:00,15195.0,target,2755.0,2750.0,1.497282608695652,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
53,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",4,spx_0dte_expiration_pressure,2023-09-25,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-25 14:30:00-04:00,2023-09-25,0,Monday,full_week,continue_move,long,14824.5,14888.75,257.0,256.0,True,False,False,15:55:00,2023-09-25 14:30:00-04:00,14888.75,14799.25,15023.0,89.5,1,32.25,46.25,fixed_contracts,2023-09-25 15:55:00-04:00,14894.25,eod_flatten,110.0,105.0,0.061452513966480445,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
54,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",5,spx_0dte_expiration_pressure,2023-09-26,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-26 14:30:00-04:00,2023-09-26,1,Tuesday,full_week,continue_move,short,14825.0,14709.25,-463.0,256.0,True,False,False,15:55:00,2023-09-26 14:30:00-04:00,14708.75,14797.25,14576.0,88.5,1,42.5,13.0,fixed_contracts,2023-09-26 15:55:00-04:00,14695.75,eod_flatten,260.0,255.0,0.14689265536723164,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
55,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",6,spx_0dte_expiration_pressure,2023-09-27,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-27 14:30:00-04:00,2023-09-27,2,Wednesday,full_week,continue_move,short,14753.5,14674.0,-318.0,256.0,True,False,False,15:55:00,2023-09-27 14:30:00-04:00,14673.5,14761.75,14541.125,88.25,1,0.0,105.25,fixed_contracts,2023-09-27 15:04:00-04:00,14762.0,stop,-1770.0,-1775.0,-1.0028328611898016,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
56,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",7,spx_0dte_expiration_pressure,2023-09-28,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-28 14:30:00-04:00,2023-09-28,3,Thursday,full_week,continue_move,long,14695.0,14876.5,726.0,256.0,True,False,False,15:55:00,2023-09-28 14:30:00-04:00,14876.5,14787.0,15010.75,89.5,1,37.0,65.25,fixed_contracts,2023-09-28 15:55:00-04:00,14853.5,eod_flatten,-460.0,-465.0,-0.2569832402234637,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
57,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",8,spx_0dte_expiration_pressure,2023-09-29,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-09-29 14:30:00-04:00,2023-09-29,4,Friday,full_week,continue_move,short,15001.5,14821.75,-719.0,256.0,True,False,False,15:55:00,2023-09-29 14:30:00-04:00,14821.75,14910.75,14688.25,89.0,1,10.75,89.0,fixed_contracts,2023-09-29 15:02:00-04:00,14911.0,stop,-1785.0,-1790.0,-1.002808988764045,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
58,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",9,spx_0dte_expiration_pressure,2023-10-03,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-03 14:30:00-04:00,2023-10-03,1,Tuesday,full_week,continue_move,short,14880.25,14684.5,-783.0,256.0,True,False,False,15:55:00,2023-10-03 14:30:00-04:00,14684.75,14773.0,14552.375,88.25,1,33.25,32.0,fixed_contracts,2023-10-03 15:55:00-04:00,14696.25,eod_flatten,-230.0,-235.0,-0.13031161473087818,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",10,spx_0dte_expiration_pressure,2023-10-04,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-04 14:30:00-04:00,2023-10-04,2,Wednesday,full_week,continue_move,long,14753.0,14842.5,358.0,256.0,True,False,False,15:55:00,2023-10-04 14:30:00-04:00,14842.5,14753.25,14976.375,89.25,1,113.5,16.0,fixed_contracts,2023-10-04 15:55:00-04:00,14937.5,eod_flatten,1900.0,1895.0,1.0644257703081232,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",11,spx_0dte_expiration_pressure,2023-10-06,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-06 14:30:00-04:00,2023-10-06,4,Friday,full_week,continue_move,long,14736.75,15125.5,1555.0,256.0,True,False,False,15:55:00,2023-10-06 14:30:00-04:00,15125.75,15034.75,15262.25,91.0,1,34.5,13.0,fixed_contracts,2023-10-06 15:55:00-04:00,15113.25,eod_flatten,-250.0,-255.0,-0.13736263736263737,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",12,spx_0dte_expiration_pressure,2023-10-09,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-09 14:30:00-04:00,2023-10-09,0,Monday,full_week,continue_move,long,15012.25,15195.75,734.0,256.0,True,False,False,15:55:00,2023-10-09 14:30:00-04:00,15196.0,15104.75,15332.875,91.25,1,16.75,29.25,fixed_contracts,2023-10-09 15:55:00-04:00,15184.5,eod_flatten,-230.0,-235.0,-0.12602739726027398,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",13,spx_0dte_expiration_pressure,2023-10-10,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-10 14:30:00-04:00,2023-10-10,1,Tuesday,full_week,continue_move,long,15201.0,15275.75,299.0,256.0,True,False,False,15:55:00,2023-10-10 14:30:00-04:00,15276.75,15185.0,15414.375,91.75,1,36.0,15.0,fixed_contracts,2023-10-10 15:55:00-04:00,15266.75,eod_flatten,-200.0,-205.0,-0.10899182561307902,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",14,spx_0dte_expiration_pressure,2023-10-12,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-12 14:30:00-04:00,2023-10-12,3,Thursday,full_week,continue_move,short,15392.75,15265.5,-509.0,256.0,True,False,False,15:55:00,2023-10-12 14:30:00-04:00,15265.0,15356.75,15127.375,91.75,1,7.25,69.75,fixed_contracts,2023-10-12 15:55:00-04:00,15318.75,eod_flatten,-1075.0,-1080.0,-0.5858310626702997,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",15,spx_0dte_expiration_pressure,2023-10-13,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-13 14:30:00-04:00,2023-10-13,4,Friday,full_week,continue_move,short,15342.25,15112.75,-918.0,256.0,True,False,False,15:55:00,2023-10-13 14:30:00-04:00,15113.25,15204.0,14977.125,90.75,1,31.5,55.75,fixed_contracts,2023-10-13 15:55:00-04:00,15129.0,eod_flatten,-315.0,-320.0,-0.17355371900826447,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",16,spx_0dte_expiration_pressure,2023-10-16,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-16 14:30:00-04:00,2023-10-16,0,Monday,full_week,continue_move,long,15175.75,15303.0,509.0,256.0,True,False,False,15:55:00,2023-10-16 14:30:00-04:00,15303.75,15211.75,15441.75,92.0,1,33.0,19.25,fixed_contracts,2023-10-16 15:55:00-04:00,15314.75,eod_flatten,220.0,215.0,0.11956521739130435,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",17,spx_0dte_expiration_pressure,2023-10-17,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-17 14:30:00-04:00,2023-10-17,1,Tuesday,full_week,continue_move,long,15138.5,15219.75,325.0,256.0,True,False,False,15:55:00,2023-10-17 14:30:00-04:00,15219.75,15128.25,15357.0,91.5,1,21.5,41.5,fixed_contracts,2023-10-17 15:55:00-04:00,15236.75,eod_flatten,340.0,335.0,0.18579234972677597,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
