trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,trend_lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_pullback_return_ticks,trend_return_ticks,trend_start_timestamp,trend_end_timestamp,share_rank_min,min_abs_return_ticks,min_trend_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,volatility_feature_csv,volatility_feature_session_date,volatility_gate_column,volatility_gate_value,volatility_gate_max,volatility_filter_result,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
51,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",24,volatility_filtered_trend_mes_participation_crowding,2024-09-09,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7658730158730159,0.3324055356865184,-53.0,55.0,2024-09-09 09:45:00-04:00,2024-09-09 10:15:00-04:00,0.35,3.0,4.0,2024-09-09 10:30:00-04:00,2024-09-09 10:30:00-04:00,2024-09-09 10:30:00-04:00,2024-09-09 10:30:00-04:00,0.003,2.5,12:00:00,5463.0,2024-09-09 10:29:00-04:00,5466.25,5462.75,2024-09-09 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-09-09,range10_rank_252,0.8531746031746031,0.95,passed,2024-09-09 10:30:00-04:00,5463.5,5447.0,5504.75,16.5,1,0.25,17.25,fixed_contracts,2024-09-09 11:00:00-04:00,5446.75,stop,-837.5,-842.5,-1.0151515151515151,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
52,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",25,volatility_filtered_trend_mes_participation_crowding,2024-09-10,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9444444444444444,0.3726776611694153,47.0,-105.0,2024-09-10 09:45:00-04:00,2024-09-10 10:15:00-04:00,0.35,3.0,4.0,2024-09-10 10:30:00-04:00,2024-09-10 10:30:00-04:00,2024-09-10 10:30:00-04:00,2024-09-10 10:30:00-04:00,0.003,2.5,12:00:00,5485.5,2024-09-10 10:29:00-04:00,5487.5,5478.5,2024-09-10 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-09-10,range10_rank_252,0.8452380952380952,0.95,passed,2024-09-10 10:30:00-04:00,5485.25,5501.75,5444.0,16.5,1,29.75,6.75,fixed_contracts,2024-09-10 12:00:00-04:00,5456.5,eod_flatten,1437.5,1432.5,1.7424242424242424,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
53,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",26,volatility_filtered_trend_mes_participation_crowding,2024-09-18,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8968253968253969,0.3581508768288886,12.0,-21.0,2024-09-18 09:45:00-04:00,2024-09-18 10:15:00-04:00,0.35,3.0,4.0,2024-09-18 10:30:00-04:00,2024-09-18 10:30:00-04:00,2024-09-18 10:30:00-04:00,2024-09-18 10:30:00-04:00,0.003,2.5,12:00:00,5700.5,2024-09-18 10:29:00-04:00,5701.25,5698.5,2024-09-18 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-09-18,range10_rank_252,0.8333333333333334,0.95,passed,2024-09-18 10:30:00-04:00,5700.25,5717.5,5657.125,17.25,1,16.0,2.5,fixed_contracts,2024-09-18 12:00:00-04:00,5685.5,eod_flatten,737.5,732.5,0.855072463768116,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
54,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",27,volatility_filtered_trend_mes_participation_crowding,2024-09-20,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7261904761904762,0.3273341827705812,27.0,-52.0,2024-09-20 09:45:00-04:00,2024-09-20 10:15:00-04:00,0.35,3.0,4.0,2024-09-20 10:30:00-04:00,2024-09-20 10:30:00-04:00,2024-09-20 10:30:00-04:00,2024-09-20 10:30:00-04:00,0.003,2.5,12:00:00,5754.25,2024-09-20 10:29:00-04:00,5755.5,5754.0,2024-09-20 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-09-20,range10_rank_252,0.8412698412698413,0.95,passed,2024-09-20 10:30:00-04:00,5754.25,5771.75,5710.5,17.5,1,20.75,5.5,fixed_contracts,2024-09-20 12:00:00-04:00,5751.75,eod_flatten,125.0,120.0,0.14285714285714285,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
55,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",28,volatility_filtered_trend_mes_participation_crowding,2024-09-25,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8492063492063492,0.3458676855017092,-21.0,12.0,2024-09-25 09:45:00-04:00,2024-09-25 10:15:00-04:00,0.35,3.0,4.0,2024-09-25 10:30:00-04:00,2024-09-25 10:30:00-04:00,2024-09-25 10:30:00-04:00,2024-09-25 10:30:00-04:00,0.003,2.5,12:00:00,5790.5,2024-09-25 10:29:00-04:00,5793.5,5789.75,2024-09-25 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-09-25,range10_rank_252,0.6904761904761905,0.95,passed,2024-09-25 10:30:00-04:00,5790.5,5773.0,5834.25,17.5,1,3.0,8.0,fixed_contracts,2024-09-25 12:00:00-04:00,5786.75,eod_flatten,-187.5,-192.5,-0.21428571428571427,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
56,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",29,volatility_filtered_trend_mes_participation_crowding,2024-09-30,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6785714285714286,0.3230054592471985,11.0,-15.0,2024-09-30 09:45:00-04:00,2024-09-30 10:15:00-04:00,0.35,3.0,4.0,2024-09-30 10:30:00-04:00,2024-09-30 10:30:00-04:00,2024-09-30 10:30:00-04:00,2024-09-30 10:30:00-04:00,0.003,2.5,12:00:00,5785.25,2024-09-30 10:29:00-04:00,5785.5,5783.0,2024-09-30 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-09-30,range10_rank_252,0.31746031746031744,0.95,passed,2024-09-30 10:30:00-04:00,5785.0,5802.5,5741.25,17.5,1,1.75,9.5,fixed_contracts,2024-09-30 12:00:00-04:00,5792.25,eod_flatten,-362.5,-367.5,-0.4142857142857143,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
57,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",30,volatility_filtered_trend_mes_participation_crowding,2024-10-03,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9563492063492064,0.3829750204750204,-41.0,37.0,2024-10-03 09:45:00-04:00,2024-10-03 10:15:00-04:00,0.35,3.0,4.0,2024-10-03 10:30:00-04:00,2024-10-03 10:30:00-04:00,2024-10-03 10:30:00-04:00,2024-10-03 10:30:00-04:00,0.003,2.5,12:00:00,5742.5,2024-10-03 10:29:00-04:00,5747.0,5742.5,2024-10-03 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-10-03,range10_rank_252,0.376984126984127,0.95,passed,2024-10-03 10:30:00-04:00,5742.75,5725.5,5785.875,17.25,1,18.75,9.25,fixed_contracts,2024-10-03 12:00:00-04:00,5756.25,eod_flatten,675.0,670.0,0.782608695652174,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
58,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",31,volatility_filtered_trend_mes_participation_crowding,2024-10-07,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9642857142857144,0.3889963211017828,-3.0,20.0,2024-10-07 09:45:00-04:00,2024-10-07 10:15:00-04:00,0.35,3.0,4.0,2024-10-07 10:30:00-04:00,2024-10-07 10:30:00-04:00,2024-10-07 10:30:00-04:00,2024-10-07 10:30:00-04:00,0.003,2.5,12:00:00,5783.75,2024-10-07 10:29:00-04:00,5785.0,5782.25,2024-10-07 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-10-07,range10_rank_252,0.43253968253968256,0.95,passed,2024-10-07 10:30:00-04:00,5784.25,5766.75,5828.0,17.5,1,2.5,9.25,fixed_contracts,2024-10-07 12:00:00-04:00,5780.0,eod_flatten,-212.5,-217.5,-0.24285714285714285,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",32,volatility_filtered_trend_mes_participation_crowding,2024-10-10,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.992063492063492,0.4293914415517288,-8.0,34.0,2024-10-10 09:45:00-04:00,2024-10-10 10:15:00-04:00,0.35,3.0,4.0,2024-10-10 10:30:00-04:00,2024-10-10 10:30:00-04:00,2024-10-10 10:30:00-04:00,2024-10-10 10:30:00-04:00,0.003,2.5,12:00:00,5827.0,2024-10-10 10:29:00-04:00,5827.25,5825.5,2024-10-10 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-10-10,range10_rank_252,0.6111111111111112,0.95,passed,2024-10-10 10:30:00-04:00,5827.25,5809.75,5871.0,17.5,1,10.0,9.0,fixed_contracts,2024-10-10 12:00:00-04:00,5836.75,eod_flatten,475.0,470.0,0.5428571428571428,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",33,volatility_filtered_trend_mes_participation_crowding,2024-10-17,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9166666666666666,0.3782693537543249,13.0,-29.0,2024-10-17 09:45:00-04:00,2024-10-17 10:15:00-04:00,0.35,3.0,4.0,2024-10-17 10:30:00-04:00,2024-10-17 10:30:00-04:00,2024-10-17 10:30:00-04:00,2024-10-17 10:30:00-04:00,0.003,2.5,12:00:00,5901.75,2024-10-17 10:29:00-04:00,5902.25,5899.5,2024-10-17 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-10-17,range10_rank_252,0.44841269841269843,0.95,passed,2024-10-17 10:30:00-04:00,5901.75,5919.5,5857.375,17.75,1,15.25,9.0,fixed_contracts,2024-10-17 12:00:00-04:00,5910.5,eod_flatten,-437.5,-442.5,-0.49295774647887325,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",34,volatility_filtered_trend_mes_participation_crowding,2024-10-18,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8412698412698413,0.3570873670371698,6.0,-22.0,2024-10-18 09:45:00-04:00,2024-10-18 10:15:00-04:00,0.35,3.0,4.0,2024-10-18 10:30:00-04:00,2024-10-18 10:30:00-04:00,2024-10-18 10:30:00-04:00,2024-10-18 10:30:00-04:00,0.003,2.5,12:00:00,5895.5,2024-10-18 10:29:00-04:00,5895.75,5893.0,2024-10-18 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-10-18,range10_rank_252,0.42063492063492064,0.95,passed,2024-10-18 10:30:00-04:00,5895.0,5912.75,5850.625,17.75,1,3.75,10.75,fixed_contracts,2024-10-18 12:00:00-04:00,5900.25,eod_flatten,-262.5,-267.5,-0.29577464788732394,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",35,volatility_filtered_trend_mes_participation_crowding,2024-10-21,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8134920634920635,0.3503005825963837,-28.0,24.0,2024-10-21 09:45:00-04:00,2024-10-21 10:15:00-04:00,0.35,3.0,4.0,2024-10-21 10:30:00-04:00,2024-10-21 10:30:00-04:00,2024-10-21 10:30:00-04:00,2024-10-21 10:30:00-04:00,0.003,2.5,12:00:00,5899.25,2024-10-21 10:29:00-04:00,5899.75,5898.0,2024-10-21 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-10-21,range10_rank_252,0.29365079365079366,0.95,passed,2024-10-21 10:30:00-04:00,5899.25,5881.5,5943.625,17.75,1,0.5,19.25,fixed_contracts,2024-10-21 10:46:00-04:00,5881.25,stop,-900.0,-905.0,-1.0140845070422535,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",36,volatility_filtered_trend_mes_participation_crowding,2024-10-22,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9365079365079364,0.3829606686749544,-26.0,46.0,2024-10-22 09:45:00-04:00,2024-10-22 10:15:00-04:00,0.35,3.0,4.0,2024-10-22 10:30:00-04:00,2024-10-22 10:30:00-04:00,2024-10-22 10:30:00-04:00,2024-10-22 10:30:00-04:00,0.003,2.5,12:00:00,5872.5,2024-10-22 10:29:00-04:00,5874.75,5872.0,2024-10-22 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-10-22,range10_rank_252,0.25,0.95,passed,2024-10-22 10:30:00-04:00,5872.75,5855.0,5917.125,17.75,1,11.25,4.25,fixed_contracts,2024-10-22 12:00:00-04:00,5878.75,eod_flatten,300.0,295.0,0.3380281690140845,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",37,volatility_filtered_trend_mes_participation_crowding,2024-10-23,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9404761904761904,0.3847409900528183,8.0,-17.0,2024-10-23 09:45:00-04:00,2024-10-23 10:15:00-04:00,0.35,3.0,4.0,2024-10-23 10:30:00-04:00,2024-10-23 10:30:00-04:00,2024-10-23 10:30:00-04:00,2024-10-23 10:30:00-04:00,0.003,2.5,12:00:00,5867.25,2024-10-23 10:29:00-04:00,5868.25,5866.0,2024-10-23 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-10-23,range10_rank_252,0.24206349206349206,0.95,passed,2024-10-23 10:30:00-04:00,5867.25,5885.0,5822.875,17.75,1,22.25,7.0,fixed_contracts,2024-10-23 12:00:00-04:00,5856.25,eod_flatten,550.0,545.0,0.6197183098591549,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",38,volatility_filtered_trend_mes_participation_crowding,2024-11-06,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6388888888888888,0.3317420596727622,57.0,-20.0,2024-11-06 09:45:00-05:00,2024-11-06 10:15:00-05:00,0.35,3.0,4.0,2024-11-06 10:30:00-05:00,2024-11-06 10:30:00-05:00,2024-11-06 10:30:00-05:00,2024-11-06 10:30:00-05:00,0.003,2.5,12:00:00,5935.75,2024-11-06 10:29:00-05:00,5938.0,5934.5,2024-11-06 10:30:00-05:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-11-06,range10_rank_252,0.6547619047619048,0.95,passed,2024-11-06 10:30:00-05:00,5935.25,5953.25,5890.25,18.0,1,24.75,2.75,fixed_contracts,2024-11-06 12:00:00-05:00,5936.5,eod_flatten,-62.5,-67.5,-0.06944444444444445,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",39,volatility_filtered_trend_mes_participation_crowding,2024-11-13,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5277777777777778,0.3171597633136094,8.0,-64.0,2024-11-13 09:45:00-05:00,2024-11-13 10:15:00-05:00,0.35,3.0,4.0,2024-11-13 10:30:00-05:00,2024-11-13 10:30:00-05:00,2024-11-13 10:30:00-05:00,2024-11-13 10:30:00-05:00,0.003,2.5,12:00:00,6005.25,2024-11-13 10:29:00-05:00,6007.5,6005.25,2024-11-13 10:30:00-05:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-11-13,range10_rank_252,0.5436507936507936,0.95,passed,2024-11-13 10:30:00-05:00,6005.0,6023.25,5959.375,18.25,1,2.0,19.0,fixed_contracts,2024-11-13 11:28:00-05:00,6023.5,stop,-925.0,-930.0,-1.0136986301369864,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",40,volatility_filtered_trend_mes_participation_crowding,2024-11-19,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.4444444444444444,0.3106910897608572,45.0,-15.0,2024-11-19 09:45:00-05:00,2024-11-19 10:15:00-05:00,0.35,3.0,4.0,2024-11-19 10:30:00-05:00,2024-11-19 10:30:00-05:00,2024-11-19 10:30:00-05:00,2024-11-19 10:30:00-05:00,0.003,2.5,12:00:00,5900.5,2024-11-19 10:29:00-05:00,5901.0,5895.0,2024-11-19 10:30:00-05:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-11-19,range10_rank_252,0.4880952380952381,0.95,passed,2024-11-19 10:30:00-05:00,5900.25,5918.0,5855.875,17.75,1,3.25,18.0,fixed_contracts,2024-11-19 11:05:00-05:00,5918.25,stop,-900.0,-905.0,-1.0140845070422535,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",41,volatility_filtered_trend_mes_participation_crowding,2024-11-21,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7817460317460317,0.346555607496494,-121.0,34.0,2024-11-21 09:45:00-05:00,2024-11-21 10:15:00-05:00,0.35,3.0,4.0,2024-11-21 10:30:00-05:00,2024-11-21 10:30:00-05:00,2024-11-21 10:30:00-05:00,2024-11-21 10:30:00-05:00,0.003,2.5,12:00:00,5910.0,2024-11-21 10:29:00-05:00,5914.75,5908.25,2024-11-21 10:30:00-05:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-11-21,range10_rank_252,0.5079365079365079,0.95,passed,2024-11-21 10:30:00-05:00,5910.25,5892.5,5954.625,17.75,1,44.75,3.0,fixed_contracts,2024-11-21 11:00:00-05:00,5954.375,target,2206.25,2201.25,2.4859154929577465,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",42,volatility_filtered_trend_mes_participation_crowding,2024-11-25,short,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.3928571428571428,0.3054058817604995,45.0,-103.0,2024-11-25 09:45:00-05:00,2024-11-25 10:15:00-05:00,0.35,3.0,4.0,2024-11-25 10:30:00-05:00,2024-11-25 10:30:00-05:00,2024-11-25 10:30:00-05:00,2024-11-25 10:30:00-05:00,0.003,2.5,12:00:00,6022.0,2024-11-25 10:29:00-05:00,6022.25,6018.5,2024-11-25 10:30:00-05:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-11-25,range10_rank_252,0.6706349206349206,0.95,passed,2024-11-25 10:30:00-05:00,6021.5,6039.75,5975.875,18.25,1,19.5,2.0,fixed_contracts,2024-11-25 12:00:00-05:00,6003.25,eod_flatten,912.5,907.5,1.0,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,0.5661589370086084,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 2.5}",43,volatility_filtered_trend_mes_participation_crowding,2024-12-03,long,trend_filtered_mes_participation_exclude_extreme_range10_trade_morning_1030_volatility_filtered,exclude_extreme_range10_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8055555555555556,0.3552754000744325,-31.0,14.0,2024-12-03 09:45:00-05:00,2024-12-03 10:15:00-05:00,0.35,3.0,4.0,2024-12-03 10:30:00-05:00,2024-12-03 10:30:00-05:00,2024-12-03 10:30:00-05:00,2024-12-03 10:30:00-05:00,0.003,2.5,12:00:00,6049.0,2024-12-03 10:29:00-05:00,6051.75,6049.0,2024-12-03 10:30:00-05:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-12-03,range10_rank_252,0.5158730158730159,0.95,passed,2024-12-03 10:30:00-05:00,6049.25,6031.0,6094.875,18.25,1,10.25,1.75,fixed_contracts,2024-12-03 12:00:00-05:00,6049.5,eod_flatten,12.5,7.5,0.0136986301369863,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
